Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-21;Mercredi;Veille;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;25
2017-06-22;Jeudi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1850
2017-06-22;Jeudi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;415
2017-06-22;Jeudi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;58
2017-06-22;Jeudi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;34
2017-06-22;Jeudi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;221
2017-06-22;Jeudi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;134
2017-06-22;Jeudi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;37
2017-06-22;Jeudi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;456
2017-06-22;Jeudi;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-22;Jeudi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;29
2017-06-22;Jeudi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;31
2017-06-22;Jeudi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;195
2017-06-22;Jeudi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;27
2017-06-22;Jeudi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;48
2017-06-22;Jeudi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;329
2017-06-22;Jeudi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;94
2017-06-22;Jeudi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-22;Jeudi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;300
2017-06-22;Jeudi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;917
2017-06-22;Jeudi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-22;Jeudi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;49
2017-06-22;Jeudi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;7591
2017-06-22;Jeudi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;90
2017-06-22;Jeudi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2306
2017-06-22;Jeudi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;22
2017-06-23;Vendredi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1365
2017-06-23;Vendredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;401
2017-06-23;Vendredi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;29
2017-06-23;Vendredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;194
2017-06-23;Vendredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;48
2017-06-23;Vendredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;540
2017-06-23;Vendredi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;95
2017-06-23;Vendredi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;30
2017-06-23;Vendredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;128
2017-06-23;Vendredi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;363
2017-06-23;Vendredi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;29
2017-06-23;Vendredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;172
2017-06-23;Vendredi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;999
2017-06-23;Vendredi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;42
2017-06-23;Vendredi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;125
2017-06-23;Vendredi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;5635
2017-06-23;Vendredi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;68
2017-06-23;Vendredi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1758
