Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-11;Dimanche;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;6630
2017-06-11;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;387
2017-06-11;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1307
2017-06-11;Dimanche;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;46
2017-06-12;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1794
2017-06-12;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;402
2017-06-12;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;64
2017-06-12;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;193
2017-06-12;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;133
2017-06-12;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;514
2017-06-12;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-12;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;#
2017-06-12;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;67
2017-06-12;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-12;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;144
2017-06-12;Lundi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;28
2017-06-12;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;371
2017-06-12;Lundi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;100
2017-06-12;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-12;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;224
2017-06-12;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1192
2017-06-12;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;278
2017-06-12;Lundi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7825
2017-06-12;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;125
2017-06-12;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2317
2017-06-12;Lundi;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;35
2017-06-13;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2245
2017-06-13;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;453
2017-06-13;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;67
2017-06-13;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;299
2017-06-13;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;91
2017-06-13;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;57
2017-06-13;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;726
2017-06-13;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;25
2017-06-13;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;36
2017-06-13;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-13;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;175
2017-06-13;Mardi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;48
2017-06-13;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;48
2017-06-13;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;380
2017-06-13;Mardi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;140
2017-06-13;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-13;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;349
2017-06-13;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1256
2017-06-13;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;48
2017-06-13;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;112
2017-06-13;Mardi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8316
2017-06-13;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;132
2017-06-13;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2742
2017-06-13;Mardi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-14;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2374
2017-06-14;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;118
2017-06-14;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;140
2017-06-14;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;253
2017-06-14;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;99
2017-06-14;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;675
2017-06-14;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;42
2017-06-14;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;51
2017-06-14;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;279
2017-06-14;Mercredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;270
2017-06-14;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;120
2017-06-14;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;25
2017-06-14;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;348
2017-06-14;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1261
2017-06-14;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;318
2017-06-14;Mercredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8363
2017-06-14;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;117
2017-06-14;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2562
2017-06-15;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2258
2017-06-15;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;104
2017-06-15;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;267
2017-06-15;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;37
2017-06-15;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;166
2017-06-15;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;88
2017-06-15;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;609
2017-06-15;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-15;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;67
2017-06-15;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;59
2017-06-15;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;62
2017-06-15;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;180
2017-06-15;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;386
2017-06-15;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;162
2017-06-15;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;380
2017-06-15;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1293
2017-06-15;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;185
2017-06-15;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8247
2017-06-15;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;101
2017-06-15;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2398
2017-06-15;Jeudi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-16;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2332
2017-06-16;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;116
2017-06-16;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;324
2017-06-16;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;41
2017-06-16;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;300
2017-06-16;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;210
2017-06-16;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;80
2017-06-16;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;664
2017-06-16;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;111
2017-06-16;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;38
2017-06-16;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;186
2017-06-16;Vendredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;22
2017-06-16;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;22
2017-06-16;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;241
2017-06-16;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;176
2017-06-16;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;312
2017-06-16;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1242
2017-06-16;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;83
2017-06-16;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;120
2017-06-16;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8416
2017-06-16;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;119
2017-06-16;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2488
2017-06-16;Vendredi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-16;Vendredi;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-17;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1460
2017-06-17;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;376
2017-06-17;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;135
2017-06-17;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;670
2017-06-17;Samedi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;44
2017-06-17;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;146
2017-06-17;Samedi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;247
2017-06-17;Samedi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;76
2017-06-17;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;376
2017-06-17;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;707
2017-06-17;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;32
2017-06-17;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;35
2017-06-17;Samedi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7425
2017-06-17;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;157
2017-06-17;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2406
2017-06-17;Samedi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;722
2017-06-18;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;42
2017-06-18;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;70
2017-06-18;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;22
2017-06-18;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;238
2017-06-18;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;25
2017-06-18;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;123
2017-06-18;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;119
2017-06-18;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;24
2017-06-18;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;142
2017-06-18;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;200
2017-06-18;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;#
2017-06-18;Dimanche;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;6911
2017-06-18;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;449
2017-06-18;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1480
2017-06-19;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1514
2017-06-19;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;377
2017-06-19;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;65
2017-06-19;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;170
2017-06-19;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;65
2017-06-19;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;437
2017-06-19;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;97
2017-06-19;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;30
2017-06-19;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;152
2017-06-19;Lundi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;26
2017-06-19;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;277
2017-06-19;Lundi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;128
2017-06-19;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-19;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;263
2017-06-19;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;949
2017-06-19;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;32
2017-06-19;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;86
2017-06-19;Lundi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7901
2017-06-19;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;126
2017-06-19;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2724
2017-06-19;Lundi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-20;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2094
2017-06-20;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;111
2017-06-20;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;249
2017-06-20;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;86
2017-06-20;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-20;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;260
2017-06-20;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;128
2017-06-20;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;34
2017-06-20;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;598
2017-06-20;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-20;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;35
2017-06-20;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;76
2017-06-20;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;32
2017-06-20;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;186
2017-06-20;Mardi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;27
2017-06-20;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-20;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;280
2017-06-20;Mardi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;66
2017-06-20;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;305
2017-06-20;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1027
2017-06-20;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;50
2017-06-20;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;135
2017-06-20;Mardi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7794
2017-06-20;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;110
2017-06-20;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2664
2017-06-20;Mardi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;25
2017-06-21;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2327
2017-06-21;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;533
2017-06-21;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;34
2017-06-21;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;244
2017-06-21;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;196
2017-06-21;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;739
2017-06-21;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;58
2017-06-21;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;34
2017-06-21;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;24
2017-06-21;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;149
2017-06-21;Mercredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;342
2017-06-21;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;76
2017-06-21;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-21;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;340
2017-06-21;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1242
2017-06-21;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;96
2017-06-21;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;204
2017-06-21;Mercredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8644
2017-06-21;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;113
2017-06-21;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2587
2017-06-21;Mercredi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-22;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1779
2017-06-22;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;323
2017-06-22;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;45
2017-06-22;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;34
2017-06-22;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;197
2017-06-22;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;168
2017-06-22;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;35
2017-06-22;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;450
2017-06-22;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;29
2017-06-22;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;34
2017-06-22;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-22;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;155
2017-06-22;Jeudi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;44
2017-06-22;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;27
