Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;05 jours;Periode normale;3820
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;06 jours;Periode normale;4300
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;07 jours;Periode normale;4562
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;08 jours;Periode normale;4592
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;09 jours;Periode normale;4951
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;10 jours;Periode normale;5272
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;11 jours;Periode normale;5645
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;12 jours;Periode normale;5930
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;13 jours;Periode normale;6294
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;14 jours;Periode normale;6755
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;01 jours;Periode normale;368
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;02 jours;Periode normale;1009
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;03 jours;Periode normale;1431
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;04 jours;Periode normale;1699
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;05 jours;Periode normale;2078
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;06 jours;Periode normale;2282
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;07 jours;Periode normale;2428
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;08 jours;Periode normale;2730
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;09 jours;Periode normale;3140
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode normale;3334
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode normale;3583
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode normale;3745
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode normale;3951
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode normale;5054
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode normale;94
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode normale;368
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode normale;860
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode normale;1109
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode normale;1461
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode normale;1711
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode normale;1807
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode normale;1869
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode normale;2158
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode normale;2326
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode normale;2437
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode normale;2640
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode normale;2820
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode normale;3162
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode normale;152
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode normale;408
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode normale;688
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode normale;888
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode normale;1055
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode normale;1235
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode normale;1387
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode normale;1645
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode normale;1958
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode normale;2198
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode normale;2369
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode normale;2522
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode normale;2580
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;3220
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;2883
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;3424
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;3866
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode normale;4140
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode normale;4267
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode normale;4363
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;07 jours;Periode normale;4423
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;08 jours;Periode normale;4481
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;09 jours;Periode normale;4579
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;10 jours;Periode normale;4698
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;11 jours;Periode normale;4890
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;12 jours;Periode normale;4963
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;13 jours;Periode normale;5054
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;14 jours;Periode normale;5116
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;01 jours;Periode normale;68
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;02 jours;Periode normale;165
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;03 jours;Periode normale;208
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;04 jours;Periode normale;208
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;05 jours;Periode normale;208
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;06 jours;Periode normale;229
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;07 jours;Periode normale;294
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;08 jours;Periode normale;314
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;09 jours;Periode normale;456
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;10 jours;Periode normale;537
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;11 jours;Periode normale;597
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;12 jours;Periode normale;619
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;13 jours;Periode normale;673
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;14 jours;Periode normale;845
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;01 jours;Periode normale;181
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;02 jours;Periode normale;349
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;03 jours;Periode normale;481
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;04 jours;Periode normale;481
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;05 jours;Periode normale;538
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;06 jours;Periode normale;597
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;07 jours;Periode normale;597
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;08 jours;Periode normale;617
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;09 jours;Periode normale;693
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;10 jours;Periode normale;693
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;11 jours;Periode normale;753
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;12 jours;Periode normale;753
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;13 jours;Periode normale;775
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;14 jours;Periode normale;984
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;01 jours;Periode normale;316
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;02 jours;Periode normale;451
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;03 jours;Periode normale;754
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;04 jours;Periode normale;919
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;05 jours;Periode normale;1079
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;06 jours;Periode normale;1193
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;07 jours;Periode normale;1354
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;08 jours;Periode normale;1388
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;09 jours;Periode normale;1512
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;10 jours;Periode normale;423
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;11 jours;Periode normale;423
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;12 jours;Periode normale;471
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;13 jours;Periode normale;471
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;14 jours;Periode normale;504
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;01 jours;Periode normale;231
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;02 jours;Periode normale;365
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;03 jours;Periode normale;620
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;04 jours;Periode normale;755
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;05 jours;Periode normale;924
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode normale;1061
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode normale;1222
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode normale;1281
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode normale;1348
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode normale;9811
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode normale;10731
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode normale;11281
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode normale;11907
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode normale;12591
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;01 jours;Periode normale;170
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;02 jours;Periode normale;291
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;03 jours;Periode normale;523
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;04 jours;Periode normale;658
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;05 jours;Periode normale;785
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;06 jours;Periode normale;884
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;07 jours;Periode normale;1005
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;08 jours;Periode normale;1040
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Resident;09 jours;Periode normale;1106
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;01 jours;Periode normale;170
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;02 jours;Periode normale;291
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;03 jours;Periode normale;523
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;04 jours;Periode normale;658
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;05 jours;Periode normale;785
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;06 jours;Periode normale;884
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;07 jours;Periode normale;1005
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;08 jours;Periode normale;1040
2017-06-18;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;09 jours;Periode normale;1106
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode normale;1163
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode normale;2395
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode normale;3384
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode normale;4028
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode normale;4665
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode normale;5003
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode normale;5418
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode normale;5513
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode normale;5848
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode normale;6250
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode normale;6471
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode normale;6725
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode normale;6900
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode normale;7192
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode normale;418
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode normale;768
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode normale;1029
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode normale;1153
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode normale;1322
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode normale;1558
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode normale;1607
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode normale;1729
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode normale;2025
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode normale;2135
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode normale;2295
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode normale;2442
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode normale;2496
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode normale;3199
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode normale;69
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode normale;244
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode normale;545
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode normale;652
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode normale;761
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode normale;822
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode normale;907
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode normale;951
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode normale;1099
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode normale;1231
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode normale;1306
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode normale;1395
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode normale;1589
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode normale;1701
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode normale;433
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode normale;1095
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode normale;1958
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode normale;2466
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode normale;2925
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode normale;3419
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode normale;3640
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode normale;3938
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode normale;4622
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode normale;5030
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode normale;5502
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode normale;5817
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode normale;6089
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode normale;7166
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode normale;191
