Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;13 jours;Periode normale;10989
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;14 jours;Periode normale;10989
2017-05-21;Dimanche;Zone FIMU;H;Resident;01 jours;Periode normale;4678
2017-05-21;Dimanche;Zone FIMU;H;Resident;02 jours;Periode normale;7965
2017-05-21;Dimanche;Zone FIMU;H;Resident;03 jours;Periode normale;10851
2017-05-21;Dimanche;Zone FIMU;H;Resident;04 jours;Periode normale;12963
2017-05-21;Dimanche;Zone FIMU;H;Resident;05 jours;Periode normale;14398
2017-05-21;Dimanche;Zone FIMU;H;Resident;06 jours;Periode normale;16066
2017-05-21;Dimanche;Zone FIMU;H;Resident;07 jours;Periode normale;17111
2017-05-21;Dimanche;Zone FIMU;H;Resident;08 jours;Periode normale;17889
2017-05-21;Dimanche;Zone FIMU;H;Resident;09 jours;Periode normale;17889
2017-05-21;Dimanche;Zone FIMU;H;Resident;10 jours;Periode normale;19559
2017-05-21;Dimanche;Zone FIMU;H;Resident;11 jours;Periode normale;20985
2017-05-21;Dimanche;Zone FIMU;H;Resident;12 jours;Periode normale;21925
2017-05-21;Dimanche;Zone FIMU;H;Resident;13 jours;Periode normale;21925
2017-05-21;Dimanche;Zone FIMU;H;Resident;14 jours;Periode normale;21925
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1306
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;02 jours;Periode normale;2776
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4317
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5546
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6792
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;06 jours;Periode normale;8030
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8754
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;08 jours;Periode normale;9472
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;09 jours;Periode normale;9472
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;10 jours;Periode normale;10527
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;11 jours;Periode normale;11298
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;12 jours;Periode normale;12175
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;13 jours;Periode normale;12175
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;14 jours;Periode normale;12175
2017-05-21;Dimanche;Zone FIMU;NR;Resident;01 jours;Periode normale;999
2017-05-21;Dimanche;Zone FIMU;NR;Resident;02 jours;Periode normale;1703
2017-05-21;Dimanche;Zone FIMU;NR;Resident;03 jours;Periode normale;2816
2017-05-21;Dimanche;Zone FIMU;NR;Resident;04 jours;Periode normale;3566
2017-05-21;Dimanche;Zone FIMU;NR;Resident;05 jours;Periode normale;4165
2017-05-21;Dimanche;Zone FIMU;NR;Resident;06 jours;Periode normale;4761
2017-05-21;Dimanche;Zone FIMU;NR;Resident;07 jours;Periode normale;5129
2017-05-21;Dimanche;Zone FIMU;NR;Resident;08 jours;Periode normale;5358
2017-05-21;Dimanche;Zone FIMU;NR;Resident;09 jours;Periode normale;5358
2017-05-21;Dimanche;Zone FIMU;NR;Resident;10 jours;Periode normale;5842
2017-05-21;Dimanche;Zone FIMU;NR;Resident;11 jours;Periode normale;6314
2017-05-21;Dimanche;Zone FIMU;NR;Resident;12 jours;Periode normale;6772
2017-05-21;Dimanche;Zone FIMU;NR;Resident;13 jours;Periode normale;6772
2017-05-21;Dimanche;Zone FIMU;NR;Resident;14 jours;Periode normale;6772
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;859
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1361
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2387
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;3033
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3564
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;4169
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;4556
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;4755
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;4755
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;5179
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;5644
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;6083
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;6083
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;6083
2017-05-22;Lundi;Zone FIMU;F;Resident;01 jours;Periode normale;7130
2017-05-22;Lundi;Zone FIMU;F;Resident;02 jours;Periode normale;8663
2017-05-22;Lundi;Zone FIMU;F;Resident;03 jours;Periode normale;10896
2017-05-22;Lundi;Zone FIMU;F;Resident;04 jours;Periode normale;13140
2017-05-22;Lundi;Zone FIMU;F;Resident;05 jours;Periode normale;14871
2017-05-22;Lundi;Zone FIMU;F;Resident;06 jours;Periode normale;16350
2017-05-22;Lundi;Zone FIMU;F;Resident;07 jours;Periode normale;17681
2017-05-22;Lundi;Zone FIMU;F;Resident;08 jours;Periode normale;18640
2017-05-22;Lundi;Zone FIMU;F;Resident;09 jours;Periode normale;19373
2017-05-22;Lundi;Zone FIMU;F;Resident;10 jours;Periode normale;19373
2017-05-22;Lundi;Zone FIMU;F;Resident;11 jours;Periode normale;20822
2017-05-22;Lundi;Zone FIMU;F;Resident;12 jours;Periode normale;21848
2017-05-22;Lundi;Zone FIMU;F;Resident;13 jours;Periode normale;22517
2017-05-22;Lundi;Zone FIMU;F;Resident;14 jours;Periode normale;22517
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2192
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;2985
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4605
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5702
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6670
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7320
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8012
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8554
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9105
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;9105
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;9957
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;10778
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;11526
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;11526
2017-05-22;Lundi;Zone FIMU;H;Resident;01 jours;Periode normale;6863
2017-05-22;Lundi;Zone FIMU;H;Resident;02 jours;Periode normale;8545
2017-05-22;Lundi;Zone FIMU;H;Resident;03 jours;Periode normale;10990
2017-05-22;Lundi;Zone FIMU;H;Resident;04 jours;Periode normale;12872
2017-05-22;Lundi;Zone FIMU;H;Resident;05 jours;Periode normale;14562
2017-05-22;Lundi;Zone FIMU;H;Resident;06 jours;Periode normale;15760
2017-05-22;Lundi;Zone FIMU;H;Resident;07 jours;Periode normale;17270
2017-05-22;Lundi;Zone FIMU;H;Resident;08 jours;Periode normale;18165
2017-05-22;Lundi;Zone FIMU;H;Resident;09 jours;Periode normale;18878
2017-05-22;Lundi;Zone FIMU;H;Resident;10 jours;Periode normale;18878
2017-05-22;Lundi;Zone FIMU;H;Resident;11 jours;Periode normale;20378
2017-05-22;Lundi;Zone FIMU;H;Resident;12 jours;Periode normale;21730
2017-05-22;Lundi;Zone FIMU;H;Resident;13 jours;Periode normale;22596
2017-05-22;Lundi;Zone FIMU;H;Resident;14 jours;Periode normale;22596
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1987
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;2772
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4193
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5451
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6567
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7702
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8882
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;9549
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;10263
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;10263
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;11299
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;12022
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;12856
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;12856
2017-05-22;Lundi;Zone FIMU;NR;Resident;01 jours;Periode normale;2107
2017-05-22;Lundi;Zone FIMU;NR;Resident;02 jours;Periode normale;2366
2017-05-22;Lundi;Zone FIMU;NR;Resident;03 jours;Periode normale;2854
2017-05-22;Lundi;Zone FIMU;NR;Resident;04 jours;Periode normale;3527
2017-05-22;Lundi;Zone FIMU;NR;Resident;05 jours;Periode normale;818
2017-05-22;Lundi;Zone FIMU;NR;Resident;06 jours;Periode normale;905
2017-05-22;Lundi;Zone FIMU;NR;Resident;07 jours;Periode normale;975
2017-05-22;Lundi;Zone FIMU;NR;Resident;08 jours;Periode normale;992
2017-05-22;Lundi;Zone FIMU;NR;Resident;09 jours;Periode normale;1045
2017-05-22;Lundi;Zone FIMU;NR;Resident;10 jours;Periode normale;1045
2017-05-22;Lundi;Zone FIMU;NR;Resident;11 jours;Periode normale;1080
2017-05-22;Lundi;Zone FIMU;NR;Resident;12 jours;Periode normale;1098
2017-05-22;Lundi;Zone FIMU;NR;Resident;13 jours;Periode normale;1132
2017-05-22;Lundi;Zone FIMU;NR;Resident;14 jours;Periode normale;1132
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1743
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1964
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2348
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;3005
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;6718
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;7691
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8768
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;9407
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;9764
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;9764
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;10487
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;11354
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;12195
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;12195
2017-05-23;Mardi;Zone FIMU;F;Resident;01 jours;Periode normale;7964
2017-05-23;Mardi;Zone FIMU;F;Resident;02 jours;Periode normale;9928
2017-05-23;Mardi;Zone FIMU;F;Resident;03 jours;Periode normale;11002
2017-05-23;Mardi;Zone FIMU;F;Resident;04 jours;Periode normale;12934
2017-05-23;Mardi;Zone FIMU;F;Resident;05 jours;Periode normale;14690
2017-05-23;Mardi;Zone FIMU;F;Resident;06 jours;Periode normale;16118
2017-05-23;Mardi;Zone FIMU;F;Resident;07 jours;Periode normale;17420
2017-05-23;Mardi;Zone FIMU;F;Resident;08 jours;Periode normale;18617
2017-05-23;Mardi;Zone FIMU;F;Resident;09 jours;Periode normale;19477
2017-05-23;Mardi;Zone FIMU;F;Resident;10 jours;Periode normale;20180
2017-05-23;Mardi;Zone FIMU;F;Resident;11 jours;Periode normale;20180
2017-05-23;Mardi;Zone FIMU;F;Resident;12 jours;Periode normale;21570
2017-05-23;Mardi;Zone FIMU;F;Resident;13 jours;Periode normale;22528
2017-05-23;Mardi;Zone FIMU;F;Resident;14 jours;Periode normale;23132
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2475
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3451
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4168
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5702
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6697
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7592
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8191
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8763
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9292
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;9844
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;9844
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;10654
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;11465
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;12201
2017-05-23;Mardi;Zone FIMU;H;Resident;01 jours;Periode normale;7253
2017-05-23;Mardi;Zone FIMU;H;Resident;02 jours;Periode normale;9684
2017-05-23;Mardi;Zone FIMU;H;Resident;03 jours;Periode normale;10782
2017-05-23;Mardi;Zone FIMU;H;Resident;04 jours;Periode normale;12806
2017-05-23;Mardi;Zone FIMU;H;Resident;05 jours;Periode normale;14428
2017-05-23;Mardi;Zone FIMU;H;Resident;06 jours;Periode normale;15855
2017-05-23;Mardi;Zone FIMU;H;Resident;07 jours;Periode normale;16884
2017-05-23;Mardi;Zone FIMU;H;Resident;08 jours;Periode normale;18227
2017-05-23;Mardi;Zone FIMU;H;Resident;09 jours;Periode normale;19052
2017-05-23;Mardi;Zone FIMU;H;Resident;10 jours;Periode normale;19762
2017-05-23;Mardi;Zone FIMU;H;Resident;11 jours;Periode normale;19762
2017-05-23;Mardi;Zone FIMU;H;Resident;12 jours;Periode normale;21159
2017-05-23;Mardi;Zone FIMU;H;Resident;13 jours;Periode normale;22411
2017-05-23;Mardi;Zone FIMU;H;Resident;14 jours;Periode normale;23247
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2178
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3143
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;3872
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5242
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6382
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7452
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8503
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;9622
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;10269
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;10954
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;10954
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;11956
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;12679
2017-05-23;Mardi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;13489
2017-05-23;Mardi;Zone FIMU;NR;Resident;01 jours;Periode normale;2151
2017-05-23;Mardi;Zone FIMU;NR;Resident;02 jours;Periode normale;2946
2017-05-23;Mardi;Zone FIMU;NR;Resident;03 jours;Periode normale;3180
2017-05-23;Mardi;Zone FIMU;NR;Resident;04 jours;Periode normale;3610
2017-05-23;Mardi;Zone FIMU;NR;Resident;05 jours;Periode normale;4152
2017-05-23;Mardi;Zone FIMU;NR;Resident;06 jours;Periode normale;953
2017-05-23;Mardi;Zone FIMU;NR;Resident;07 jours;Periode normale;1022
2017-05-23;Mardi;Zone FIMU;NR;Resident;08 jours;Periode normale;1074
2017-05-23;Mardi;Zone FIMU;NR;Resident;09 jours;Periode normale;1091
2017-05-23;Mardi;Zone FIMU;NR;Resident;10 jours;Periode normale;1144
2017-05-23;Mardi;Zone FIMU;NR;Resident;11 jours;Periode normale;1144
2017-05-23;Mardi;Zone FIMU;NR;Resident;12 jours;Periode normale;1196
2017-05-23;Mardi;Zone FIMU;NR;Resident;13 jours;Periode normale;1213
2017-05-23;Mardi;Zone FIMU;NR;Resident;14 jours;Periode normale;1248
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1750
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;2422
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2620
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;2964
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3525
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;7632
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8525
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;9491
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;10065
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;10390
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;10390
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;11065
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;11884
2017-05-23;Mardi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;12693
2017-05-24;Mercredi;Zone FIMU;F;Resident;01 jours;Periode normale;7757
2017-05-24;Mercredi;Zone FIMU;F;Resident;02 jours;Periode normale;10725
2017-05-24;Mercredi;Zone FIMU;F;Resident;03 jours;Periode normale;12131
2017-05-24;Mercredi;Zone FIMU;F;Resident;04 jours;Periode normale;13008
2017-05-24;Mercredi;Zone FIMU;F;Resident;05 jours;Periode normale;14649
2017-05-24;Mercredi;Zone FIMU;F;Resident;06 jours;Periode normale;16177
2017-05-24;Mercredi;Zone FIMU;F;Resident;07 jours;Periode normale;17469
2017-05-24;Mercredi;Zone FIMU;F;Resident;08 jours;Periode normale;18633
2017-05-24;Mercredi;Zone FIMU;F;Resident;09 jours;Periode normale;19716
2017-05-24;Mercredi;Zone FIMU;F;Resident;10 jours;Periode normale;20528
2017-05-24;Mercredi;Zone FIMU;F;Resident;11 jours;Periode normale;21175
2017-05-24;Mercredi;Zone FIMU;F;Resident;12 jours;Periode normale;21175
2017-05-24;Mercredi;Zone FIMU;F;Resident;13 jours;Periode normale;22485
2017-05-24;Mercredi;Zone FIMU;F;Resident;14 jours;Periode normale;23427
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2202
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3632
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4484
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5190
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6674
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7666
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8553
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;9147
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9725
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;10259
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;10817
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;10817
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;11620
2017-05-24;Mercredi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;12428
2017-05-24;Mercredi;Zone FIMU;H;Resident;01 jours;Periode normale;6742
2017-05-24;Mercredi;Zone FIMU;H;Resident;02 jours;Periode normale;9759
2017-05-24;Mercredi;Zone FIMU;H;Resident;03 jours;Periode normale;11686
2017-05-24;Mercredi;Zone FIMU;H;Resident;04 jours;Periode normale;12647
2017-05-24;Mercredi;Zone FIMU;H;Resident;05 jours;Periode normale;14465
2017-05-24;Mercredi;Zone FIMU;H;Resident;06 jours;Periode normale;15959
2017-05-24;Mercredi;Zone FIMU;H;Resident;07 jours;Periode normale;17268
2017-05-24;Mercredi;Zone FIMU;H;Resident;08 jours;Periode normale;18223
2017-05-24;Mercredi;Zone FIMU;H;Resident;09 jours;Periode normale;19500
2017-05-24;Mercredi;Zone FIMU;H;Resident;10 jours;Periode normale;20320
2017-05-24;Mercredi;Zone FIMU;H;Resident;11 jours;Periode normale;21004
2017-05-24;Mercredi;Zone FIMU;H;Resident;12 jours;Periode normale;21004
2017-05-24;Mercredi;Zone FIMU;H;Resident;13 jours;Periode normale;22334
2017-05-24;Mercredi;Zone FIMU;H;Resident;14 jours;Periode normale;23544
2017-05-24;Mercredi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2192
2017-05-24;Mercredi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3442
2017-05-24;Mercredi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4275
2017-05-24;Mercredi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5000
2017-05-24;Mercredi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6327
