Date;JourDeLaSemaine;ZoneAnalyse;Nationalite;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-17;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;27532
2017-05-17;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;27532
2017-05-17;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;32075
2017-05-17;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;35482
2017-05-17;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;37640
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7852
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;12025
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;14717
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16654
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;16654
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;19913
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;22745
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;25435
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;25435
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;25435
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;25435
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;25435
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;25435
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;25435
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;297
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;445
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;556
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;648
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;766
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;766
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;847
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;962
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1039
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1039
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1039
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1039
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1039
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1039
2017-05-18;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode normale;15775
2017-05-18;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode normale;21317
2017-05-18;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode normale;25948
2017-05-18;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode normale;28709
2017-05-18;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode normale;30886
2017-05-18;Jeudi;Zone FIMU;Français;Resident;06 jours;Periode normale;30886
2017-05-18;Jeudi;Zone FIMU;Français;Resident;07 jours;Periode normale;34997
2017-05-18;Jeudi;Zone FIMU;Français;Resident;08 jours;Periode normale;37953
2017-05-18;Jeudi;Zone FIMU;Français;Resident;09 jours;Periode normale;40038
2017-05-18;Jeudi;Zone FIMU;Français;Resident;10 jours;Periode normale;40038
2017-05-18;Jeudi;Zone FIMU;Français;Resident;11 jours;Periode normale;40038
2017-05-18;Jeudi;Zone FIMU;Français;Resident;12 jours;Periode normale;40038
2017-05-18;Jeudi;Zone FIMU;Français;Resident;13 jours;Periode normale;40038
2017-05-18;Jeudi;Zone FIMU;Français;Resident;14 jours;Periode normale;40038
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8061
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;11905
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;15577
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;17882
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;19777
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;19777
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;22821
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;25427
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;28042
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;28042
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;28042
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;28042
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;28042
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;28042
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;202
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;388
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;532
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;634
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;726
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;843
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;843
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;924
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1033
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1105
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1105
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1105
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1105
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1105
2017-05-19;Vendredi;Zone FIMU;Français;Resident;01 jours;Periode normale;15137
2017-05-19;Vendredi;Zone FIMU;Français;Resident;02 jours;Periode normale;21168
2017-05-19;Vendredi;Zone FIMU;Français;Resident;03 jours;Periode normale;25552
2017-05-19;Vendredi;Zone FIMU;Français;Resident;04 jours;Periode normale;29383
2017-05-19;Vendredi;Zone FIMU;Français;Resident;05 jours;Periode normale;31882
2017-05-19;Vendredi;Zone FIMU;Français;Resident;06 jours;Periode normale;33869
2017-05-19;Vendredi;Zone FIMU;Français;Resident;07 jours;Periode normale;33869
2017-05-19;Vendredi;Zone FIMU;Français;Resident;08 jours;Periode normale;37496
2017-05-19;Vendredi;Zone FIMU;Français;Resident;09 jours;Periode normale;40283
2017-05-19;Vendredi;Zone FIMU;Français;Resident;10 jours;Periode normale;42198
2017-05-19;Vendredi;Zone FIMU;Français;Resident;11 jours;Periode normale;42198
2017-05-19;Vendredi;Zone FIMU;Français;Resident;12 jours;Periode normale;42198
2017-05-19;Vendredi;Zone FIMU;Français;Resident;13 jours;Periode normale;42198
2017-05-19;Vendredi;Zone FIMU;Français;Resident;14 jours;Periode normale;42198
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8169
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;12289
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;15626
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;19017
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;21096
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;22925
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;22925
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;25864
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;28409
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;30988
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;30988
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;30988
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;30988
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;30988
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;224
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;334
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;524
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;659
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;762
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;843
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;960
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;960
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1041
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1150
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1226
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1226
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1226
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1226
2017-05-20;Samedi;Zone FIMU;Français;Resident;01 jours;Periode normale;13449
2017-05-20;Samedi;Zone FIMU;Français;Resident;02 jours;Periode normale;20791
2017-05-20;Samedi;Zone FIMU;Français;Resident;03 jours;Periode normale;25665
2017-05-20;Samedi;Zone FIMU;Français;Resident;04 jours;Periode normale;29285
2017-05-20;Samedi;Zone FIMU;Français;Resident;05 jours;Periode normale;32710
2017-05-20;Samedi;Zone FIMU;Français;Resident;06 jours;Periode normale;35013
2017-05-20;Samedi;Zone FIMU;Français;Resident;07 jours;Periode normale;36749
2017-05-20;Samedi;Zone FIMU;Français;Resident;08 jours;Periode normale;36749
2017-05-20;Samedi;Zone FIMU;Français;Resident;09 jours;Periode normale;40123
2017-05-20;Samedi;Zone FIMU;Français;Resident;10 jours;Periode normale;42696
2017-05-20;Samedi;Zone FIMU;Français;Resident;11 jours;Periode normale;44498
2017-05-20;Samedi;Zone FIMU;Français;Resident;12 jours;Periode normale;44498
2017-05-20;Samedi;Zone FIMU;Français;Resident;13 jours;Periode normale;44498
2017-05-20;Samedi;Zone FIMU;Français;Resident;14 jours;Periode normale;44498
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;6598
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;12044
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;15858
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;18963
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;22215
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;24234
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25972
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;25972
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;28819
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;31368
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;33916
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;33916
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;33916
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;33916
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;165
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;336
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;436
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;613
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;747
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;847
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;927
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1045
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1045
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1126
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1233
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1306
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1306
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1306
2017-05-21;Dimanche;Zone FIMU;Français;Resident;01 jours;Periode normale;10016
2017-05-21;Dimanche;Zone FIMU;Français;Resident;02 jours;Periode normale;16447
2017-05-21;Dimanche;Zone FIMU;Français;Resident;03 jours;Periode normale;22976
2017-05-21;Dimanche;Zone FIMU;Français;Resident;04 jours;Periode normale;27289
2017-05-21;Dimanche;Zone FIMU;Français;Resident;05 jours;Periode normale;30547
2017-05-21;Dimanche;Zone FIMU;Français;Resident;06 jours;Periode normale;33828
2017-05-21;Dimanche;Zone FIMU;Français;Resident;07 jours;Periode normale;35994
2017-05-21;Dimanche;Zone FIMU;Français;Resident;08 jours;Periode normale;37605
2017-05-21;Dimanche;Zone FIMU;Français;Resident;09 jours;Periode normale;37605
2017-05-21;Dimanche;Zone FIMU;Français;Resident;10 jours;Periode normale;40880
2017-05-21;Dimanche;Zone FIMU;Français;Resident;11 jours;Periode normale;43383
2017-05-21;Dimanche;Zone FIMU;Français;Resident;12 jours;Periode normale;45124
2017-05-21;Dimanche;Zone FIMU;Français;Resident;13 jours;Periode normale;45124
2017-05-21;Dimanche;Zone FIMU;Français;Resident;14 jours;Periode normale;45124
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;4413
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;8581
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13711
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;17386
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;20355
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;23459
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25464
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27112
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;27112
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;29895
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;32411
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;34900
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;34900
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;34900
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;200
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;296
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;455
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;548
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;721
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;855
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;955
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1034
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1144
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1144
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1216
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1315
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1388
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1388
2017-05-22;Lundi;Zone FIMU;Français;Resident;01 jours;Periode normale;14450
2017-05-22;Lundi;Zone FIMU;Français;Resident;02 jours;Periode normale;17717
2017-05-22;Lundi;Zone FIMU;Français;Resident;03 jours;Periode normale;22535
2017-05-22;Lundi;Zone FIMU;Français;Resident;04 jours;Periode normale;26730
2017-05-22;Lundi;Zone FIMU;Français;Resident;05 jours;Periode normale;30252
2017-05-22;Lundi;Zone FIMU;Français;Resident;06 jours;Periode normale;33016
2017-05-22;Lundi;Zone FIMU;Français;Resident;07 jours;Periode normale;35926
2017-05-22;Lundi;Zone FIMU;Français;Resident;08 jours;Periode normale;37797
2017-05-22;Lundi;Zone FIMU;Français;Resident;09 jours;Periode normale;39296
2017-05-22;Lundi;Zone FIMU;Français;Resident;10 jours;Periode normale;39296
2017-05-22;Lundi;Zone FIMU;Français;Resident;11 jours;Periode normale;42280
2017-05-22;Lundi;Zone FIMU;Français;Resident;12 jours;Periode normale;44676
2017-05-22;Lundi;Zone FIMU;Français;Resident;13 jours;Periode normale;46245
2017-05-22;Lundi;Zone FIMU;Français;Resident;14 jours;Periode normale;46245
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7572
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;9578
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13351
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16966
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;19956
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;22713
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25662
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27509
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;29132
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;29132
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;31743
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;34155
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;36576
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;36576
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;277
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;366
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;454
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;599
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;688
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;856
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;974
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1074
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1150
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1261
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1261
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1333
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1432
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1505
2017-05-23;Mardi;Zone FIMU;Français;Resident;01 jours;Periode normale;15719
2017-05-23;Mardi;Zone FIMU;Français;Resident;02 jours;Periode normale;20275
2017-05-23;Mardi;Zone FIMU;Français;Resident;03 jours;Periode normale;22499
2017-05-23;Mardi;Zone FIMU;Français;Resident;04 jours;Periode normale;26576
2017-05-23;Mardi;Zone FIMU;Français;Resident;05 jours;Periode normale;29989
2017-05-23;Mardi;Zone FIMU;Français;Resident;06 jours;Periode normale;32926
2017-05-23;Mardi;Zone FIMU;Français;Resident;07 jours;Periode normale;35327
2017-05-23;Mardi;Zone FIMU;Français;Resident;08 jours;Periode normale;37918
2017-05-23;Mardi;Zone FIMU;Français;Resident;09 jours;Periode normale;39621
2017-05-23;Mardi;Zone FIMU;Français;Resident;10 jours;Periode normale;41086
2017-05-23;Mardi;Zone FIMU;Français;Resident;11 jours;Periode normale;41086
2017-05-23;Mardi;Zone FIMU;Français;Resident;12 jours;Periode normale;43925
2017-05-23;Mardi;Zone FIMU;Français;Resident;13 jours;Periode normale;46153
2017-05-23;Mardi;Zone FIMU;Français;Resident;14 jours;Periode normale;47627
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8052
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;11299
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13125
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16682
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;19885
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;22676
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25219
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27876
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;29626
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;31188
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;31188
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;33675
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;36028
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;38383
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;274
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;399
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;478
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;564
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;699
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;785
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;948
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1063
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1160
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1234
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1341
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1341
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1414
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1513
2017-05-24;Mercredi;Zone FIMU;Français;Resident;01 jours;Periode normale;14991
2017-05-24;Mercredi;Zone FIMU;Français;Resident;02 jours;Periode normale;21221
2017-05-24;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;24647
2017-05-24;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;26538
2017-05-24;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;30084
2017-05-24;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;33124
2017-05-24;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;35808
2017-05-24;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;37962
2017-05-24;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;40375
2017-05-24;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;42025
2017-05-24;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;43409
2017-05-24;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;43409
2017-05-24;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;46102
2017-05-24;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;48271
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7473
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;11682
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;14308
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16075
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;19474
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;22636
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25325
