Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;08 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;09 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;10 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;11 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;12 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;13 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;14 jours;Periode normale;2908
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;1149
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;1691
2017-05-11;Jeudi;Zone FIMU;<18;Resident;01 jours;Periode normale;3257
2017-05-11;Jeudi;Zone FIMU;<18;Resident;02 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;03 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;04 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;05 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;06 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;07 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;08 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;09 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;10 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;11 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;12 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;13 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Resident;14 jours;Periode normale;4361
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1646
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;2443
2017-05-11;Jeudi;Zone FIMU;>65;Resident;01 jours;Periode normale;2851
2017-05-11;Jeudi;Zone FIMU;>65;Resident;02 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;03 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;04 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;05 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;06 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;07 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;08 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;09 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;10 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;11 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;12 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;13 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Resident;14 jours;Periode normale;4027
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;1158
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;1870
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;1870
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;01 jours;Periode normale;1646
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;02 jours;Periode normale;2239
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;03 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;04 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;05 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;06 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;07 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;08 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;09 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;10 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;11 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;12 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;13 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;14 jours;Periode normale;2566
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;900
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;1314
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;1653
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;01 jours;Periode normale;1835
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;02 jours;Periode normale;2617
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;03 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;04 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;05 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;06 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;07 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;08 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;09 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;10 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;11 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;12 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;13 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;14 jours;Periode normale;3077
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;1036
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;1611
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;2065
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;01 jours;Periode normale;2376
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;02 jours;Periode normale;3183
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;03 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;04 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;05 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;06 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;07 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;08 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;09 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;10 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;11 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;12 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;13 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;14 jours;Periode normale;3692
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1217
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1756
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;2160
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;01 jours;Periode normale;2416
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;02 jours;Periode normale;3245
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;04 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;05 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;06 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;07 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;08 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;09 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;10 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;11 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;12 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;13 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;14 jours;Periode normale;3727
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1193
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1765
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;2284
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;01 jours;Periode normale;2228
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;02 jours;Periode normale;3106
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;03 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;04 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;05 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;06 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;07 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;08 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;09 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;10 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;11 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;12 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;13 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;14 jours;Periode normale;3681
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;1194
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1797
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;2265
2017-05-12;Vendredi;Zone FIMU;<18;Resident;01 jours;Periode normale;3408
2017-05-12;Vendredi;Zone FIMU;<18;Resident;02 jours;Periode normale;4667
2017-05-12;Vendredi;Zone FIMU;<18;Resident;03 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;04 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;05 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;06 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;07 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;08 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;09 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;10 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;11 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;12 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;13 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Resident;14 jours;Periode normale;5453
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1619
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;2451
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;3128
2017-05-12;Vendredi;Zone FIMU;>65;Resident;01 jours;Periode normale;3166
2017-05-12;Vendredi;Zone FIMU;>65;Resident;02 jours;Periode normale;4324
2017-05-12;Vendredi;Zone FIMU;>65;Resident;03 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;04 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;05 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;06 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;07 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;08 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;09 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;10 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;11 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;12 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;13 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;>65;Resident;14 jours;Periode normale;5124
