Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1479
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;666
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;224
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;105
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1867
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;585
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;244
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;90
2016-05-27;Vendredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1490
2016-05-27;Vendredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;377
2016-05-27;Vendredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;153
2016-05-27;Vendredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;68
2016-05-27;Vendredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;51
2016-05-27;Vendredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-27;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;622
2016-05-27;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;407
2016-05-27;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-27;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;105
2016-05-27;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;408
2016-05-27;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;940
2016-05-27;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;81
2016-05-27;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;181
2016-05-27;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;673
2016-05-27;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;266
2016-05-27;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;173
2016-05-27;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;83
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3419
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;555
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;367
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;37
2016-05-27;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;1204
2016-05-27;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;125
2016-05-27;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;377
2016-05-27;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-27;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3062
2016-05-27;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;125
2016-05-27;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;520
2016-05-27;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;30
2016-05-27;Vendredi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;118
2016-05-27;Vendredi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;37
2016-05-28;Samedi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;11607
2016-05-28;Samedi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4021
2016-05-28;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1811
2016-05-28;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;715
2016-05-28;Samedi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;347
2016-05-28;Samedi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;67
2016-05-28;Samedi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;112
2016-05-28;Samedi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;929
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;538
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;112
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;108
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1480
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;583
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;234
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;62
2016-05-28;Samedi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1194
2016-05-28;Samedi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;434
2016-05-28;Samedi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;132
2016-05-28;Samedi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;108
2016-05-28;Samedi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;52
2016-05-28;Samedi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-28;Samedi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;449
2016-05-28;Samedi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;486
2016-05-28;Samedi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-28;Samedi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;46
2016-05-28;Samedi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;255
2016-05-28;Samedi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;651
2016-05-28;Samedi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-28;Samedi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;116
2016-05-28;Samedi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;388
2016-05-28;Samedi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;224
2016-05-28;Samedi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-28;Samedi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;69
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;2920
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;538
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;377
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;93
2016-05-28;Samedi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;776
2016-05-28;Samedi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;134
2016-05-28;Samedi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;244
2016-05-28;Samedi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-28;Samedi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;2869
2016-05-28;Samedi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;157
2016-05-28;Samedi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;500
2016-05-28;Samedi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;46
2016-05-28;Samedi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;157
2016-05-28;Samedi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;38
2016-05-29;Dimanche;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;8294
2016-05-29;Dimanche;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;2109
2016-05-29;Dimanche;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1273
2016-05-29;Dimanche;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;404
2016-05-29;Dimanche;NR;NR;Visiteur;Journee;Résident ;All-FIMU;327
2016-05-29;Dimanche;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;31
2016-05-29;Dimanche;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;143
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;439
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;264
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;61
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;623
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;256
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;71
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;53
2016-05-29;Dimanche;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;562
2016-05-29;Dimanche;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;209
2016-05-29;Dimanche;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;71
2016-05-29;Dimanche;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;61
2016-05-29;Dimanche;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;38
2016-05-29;Dimanche;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;194
2016-05-29;Dimanche;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;186
2016-05-29;Dimanche;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;38
2016-05-29;Dimanche;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;81
2016-05-29;Dimanche;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;388
2016-05-29;Dimanche;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;46
2016-05-29;Dimanche;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;183
2016-05-29;Dimanche;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;163
2016-05-29;Dimanche;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;38
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;2585
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;295
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;275
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;38
2016-05-29;Dimanche;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;551
2016-05-29;Dimanche;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;23
2016-05-29;Dimanche;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;173
2016-05-29;Dimanche;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;2749
2016-05-29;Dimanche;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;93
2016-05-29;Dimanche;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;480
2016-05-29;Dimanche;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;23
2016-05-29;Dimanche;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;163
2016-05-29;Dimanche;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;46
2016-05-30;Lundi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;12367
2016-05-30;Lundi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3121
2016-05-30;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2213
2016-05-30;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;609
2016-05-30;Lundi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;327
2016-05-30;Lundi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;36
2016-05-30;Lundi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;81
2016-05-30;Lundi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1206
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;455
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;255
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;77
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1451
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;477
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;265
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;91
2016-05-30;Lundi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1063
2016-05-30;Lundi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;212
2016-05-30;Lundi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;143
2016-05-30;Lundi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;42
2016-05-30;Lundi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;36
2016-05-30;Lundi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-30;Lundi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;419
2016-05-30;Lundi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;337
2016-05-30;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;81
2016-05-30;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;63
2016-05-30;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;337
2016-05-30;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;756
2016-05-30;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;91
2016-05-30;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;175
2016-05-30;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;531
2016-05-30;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;212
2016-05-30;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;102
2016-05-30;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;35
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3036
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;315
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;378
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;49
2016-05-30;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;879
2016-05-30;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;102
2016-05-30;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;214
2016-05-30;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;28
2016-05-30;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3118
2016-05-30;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;117
2016-05-30;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;603
2016-05-30;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;21
2016-05-30;Lundi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;66
2016-05-30;Lundi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-31;Mardi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13434
2016-05-31;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3379
2016-05-31;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1978
2016-05-31;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;633
2016-05-31;Mardi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;347
2016-05-31;Mardi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;57
2016-05-31;Mardi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;61
2016-05-31;Mardi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1482
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;454
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;214
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;97
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1534
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;562
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;204
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;69
2016-05-31;Mardi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1278
2016-05-31;Mardi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;238
2016-05-31;Mardi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;194
2016-05-31;Mardi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;34
2016-05-31;Mardi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;21
2016-05-31;Mardi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;542
2016-05-31;Mardi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;339
2016-05-31;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;81
2016-05-31;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;41
2016-05-31;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;337
2016-05-31;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;779
2016-05-31;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;71
2016-05-31;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;230
2016-05-31;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;542
2016-05-31;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;223
2016-05-31;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;61
2016-05-31;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;55
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3374
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;418
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;357
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;41
2016-05-31;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;879
2016-05-31;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;108
2016-05-31;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;265
2016-05-31;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-31;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3119
2016-05-31;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;108
2016-05-31;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;470
2016-05-31;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;27
2016-05-31;Mardi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;72
2016-05-31;Mardi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13545
2016-06-01;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3549
2016-06-01;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2051
2016-06-01;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;508
2016-06-01;Mercredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;317
2016-06-01;Mercredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;29
2016-06-01;Mercredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;51
2016-06-01;Mercredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1371
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;545
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;184
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;74
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1657
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;553
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;214
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;60
2016-06-01;Mercredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1402
2016-06-01;Mercredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;243
2016-06-01;Mercredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;163
2016-06-01;Mercredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;66
2016-06-01;Mercredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;593
2016-06-01;Mercredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;331
2016-06-01;Mercredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;61
2016-06-01;Mercredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;40
2016-06-01;Mercredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;327
2016-06-01;Mercredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;789
2016-06-01;Mercredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;40
2016-06-01;Mercredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;189
2016-06-01;Mercredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;429
2016-06-01;Mercredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;221
2016-06-01;Mercredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-01;Mercredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3203
2016-06-01;Mercredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;464
2016-06-01;Mercredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;388
2016-06-01;Mercredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;47
2016-06-01;Mercredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;941
2016-06-01;Mercredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;125
2016-06-01;Mercredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;317
2016-06-01;Mercredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3305
