Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-20;Vendredi;12:30:00;Présent;Touriste Français;All-FIMU;2714
2016-05-20;Vendredi;12:30:00;Présent;Touriste Etranger;All-FIMU;175
2016-05-20;Vendredi;13:00:00;Présent;Résident ;All-FIMU;7506
2016-05-20;Vendredi;13:00:00;Présent;Touriste Français;All-FIMU;2842
2016-05-20;Vendredi;13:00:00;Présent;Touriste Etranger;All-FIMU;671
2016-05-20;Vendredi;13:30:00;Présent;Résident ;All-FIMU;8020
2016-05-20;Vendredi;13:30:00;Présent;Touriste Français;All-FIMU;2806
2016-05-20;Vendredi;13:30:00;Présent;Touriste Etranger;All-FIMU;645
2016-05-20;Vendredi;14:00:00;Présent;Résident ;All-FIMU;8535
2016-05-20;Vendredi;14:00:00;Présent;Touriste Français;All-FIMU;2895
2016-05-20;Vendredi;14:00:00;Présent;Touriste Etranger;All-FIMU;669
2016-05-20;Vendredi;14:30:00;Présent;Résident ;All-FIMU;8940
2016-05-20;Vendredi;14:30:00;Présent;Touriste Français;All-FIMU;2903
2016-05-20;Vendredi;14:30:00;Présent;Touriste Etranger;All-FIMU;150
2016-05-20;Vendredi;15:00:00;Présent;Résident ;All-FIMU;8510
2016-05-20;Vendredi;15:00:00;Présent;Touriste Français;All-FIMU;2882
2016-05-20;Vendredi;15:00:00;Présent;Touriste Etranger;All-FIMU;138
2016-05-20;Vendredi;15:30:00;Présent;Résident ;All-FIMU;8569
2016-05-20;Vendredi;15:30:00;Présent;Touriste Français;All-FIMU;2889
2016-05-20;Vendredi;15:30:00;Présent;Touriste Etranger;All-FIMU;190
2016-05-20;Vendredi;16:00:00;Présent;Résident ;All-FIMU;9104
2016-05-20;Vendredi;16:00:00;Présent;Touriste Français;All-FIMU;2975
2016-05-20;Vendredi;16:00:00;Présent;Touriste Etranger;All-FIMU;255
2016-05-20;Vendredi;16:30:00;Présent;Résident ;All-FIMU;9724
2016-05-20;Vendredi;16:30:00;Présent;Touriste Français;All-FIMU;2934
2016-05-20;Vendredi;16:30:00;Présent;Touriste Etranger;All-FIMU;314
2016-05-20;Vendredi;17:00:00;Présent;Résident ;All-FIMU;9964
2016-05-20;Vendredi;17:00:00;Présent;Touriste Français;All-FIMU;2969
2016-05-20;Vendredi;17:00:00;Présent;Touriste Etranger;All-FIMU;416
2016-05-20;Vendredi;17:30:00;Présent;Résident ;All-FIMU;9247
2016-05-20;Vendredi;17:30:00;Présent;Touriste Français;All-FIMU;2703
2016-05-20;Vendredi;17:30:00;Présent;Touriste Etranger;All-FIMU;484
2016-05-20;Vendredi;18:00:00;Présent;Résident ;All-FIMU;9061
2016-05-20;Vendredi;18:00:00;Présent;Touriste Français;All-FIMU;2563
2016-05-20;Vendredi;18:00:00;Présent;Touriste Etranger;All-FIMU;510
2016-05-20;Vendredi;18:30:00;Présent;Résident ;All-FIMU;8368
2016-05-20;Vendredi;18:30:00;Présent;Touriste Français;All-FIMU;2316
2016-05-20;Vendredi;18:30:00;Présent;Touriste Etranger;All-FIMU;366
2016-05-20;Vendredi;19:00:00;Présent;Résident ;All-FIMU;7889
2016-05-20;Vendredi;19:00:00;Présent;Touriste Français;All-FIMU;2128
2016-05-20;Vendredi;19:00:00;Présent;Touriste Etranger;All-FIMU;316
2016-05-20;Vendredi;19:30:00;Présent;Résident ;All-FIMU;7083
2016-05-20;Vendredi;19:30:00;Présent;Touriste Français;All-FIMU;1914
2016-05-20;Vendredi;19:30:00;Présent;Touriste Etranger;All-FIMU;383
2016-05-20;Vendredi;20:00:00;Présent;Résident ;All-FIMU;6758
2016-05-20;Vendredi;20:00:00;Présent;Touriste Français;All-FIMU;1805
2016-05-20;Vendredi;20:00:00;Présent;Touriste Etranger;All-FIMU;385
2016-05-20;Vendredi;20:30:00;Présent;Résident ;All-FIMU;6663
2016-05-20;Vendredi;20:30:00;Présent;Touriste Français;All-FIMU;1651
2016-05-20;Vendredi;20:30:00;Présent;Touriste Etranger;All-FIMU;391
2016-05-20;Vendredi;21:00:00;Présent;Résident ;All-FIMU;6302
2016-05-20;Vendredi;21:00:00;Présent;Touriste Français;All-FIMU;1469
2016-05-20;Vendredi;21:00:00;Présent;Touriste Etranger;All-FIMU;352
2016-05-20;Vendredi;21:30:00;Présent;Résident ;All-FIMU;6140
2016-05-20;Vendredi;21:30:00;Présent;Touriste Français;All-FIMU;1388
2016-05-20;Vendredi;21:30:00;Présent;Touriste Etranger;All-FIMU;379
2016-05-20;Vendredi;22:00:00;Présent;Résident ;All-FIMU;5784
2016-05-20;Vendredi;22:00:00;Présent;Touriste Français;All-FIMU;1316
2016-05-20;Vendredi;22:00:00;Présent;Touriste Etranger;All-FIMU;384
2016-05-20;Vendredi;22:30:00;Présent;Résident ;All-FIMU;5618
2016-05-20;Vendredi;22:30:00;Présent;Touriste Français;All-FIMU;1301
2016-05-20;Vendredi;22:30:00;Présent;Touriste Etranger;All-FIMU;383
2016-05-20;Vendredi;23:00:00;Présent;Résident ;All-FIMU;5391
2016-05-20;Vendredi;23:00:00;Présent;Touriste Français;All-FIMU;1247
2016-05-20;Vendredi;23:00:00;Présent;Touriste Etranger;All-FIMU;400
2016-05-20;Vendredi;23:30:00;Présent;Résident ;All-FIMU;5187
2016-05-20;Vendredi;23:30:00;Présent;Touriste Français;All-FIMU;1198
2016-05-20;Vendredi;23:30:00;Présent;Touriste Etranger;All-FIMU;411
2016-05-21;Samedi;12:00:00;Présent;Résident ;All-FIMU;8138
2016-05-21;Samedi;12:00:00;Présent;Touriste Français;All-FIMU;1935
2016-05-21;Samedi;12:00:00;Présent;Touriste Etranger;All-FIMU;767
2016-05-21;Samedi;12:30:00;Présent;Résident ;All-FIMU;7850
2016-05-21;Samedi;12:30:00;Présent;Touriste Français;All-FIMU;1749
2016-05-21;Samedi;12:30:00;Présent;Touriste Etranger;All-FIMU;654
2016-05-21;Samedi;13:00:00;Présent;Résident ;All-FIMU;7102
2016-05-21;Samedi;13:00:00;Présent;Touriste Français;All-FIMU;1727
2016-05-21;Samedi;13:00:00;Présent;Touriste Etranger;All-FIMU;280
2016-05-21;Samedi;13:30:00;Présent;Résident ;All-FIMU;6743
2016-05-21;Samedi;13:30:00;Présent;Touriste Français;All-FIMU;1614
2016-05-21;Samedi;13:30:00;Présent;Touriste Etranger;All-FIMU;313
2016-05-21;Samedi;14:00:00;Présent;Résident ;All-FIMU;6646
2016-05-21;Samedi;14:00:00;Présent;Touriste Français;All-FIMU;1648
2016-05-21;Samedi;14:00:00;Présent;Touriste Etranger;All-FIMU;332
2016-05-21;Samedi;14:30:00;Présent;Résident ;All-FIMU;6771
2016-05-21;Samedi;14:30:00;Présent;Touriste Français;All-FIMU;1606
2016-05-21;Samedi;14:30:00;Présent;Touriste Etranger;All-FIMU;334
2016-05-21;Samedi;15:00:00;Présent;Résident ;All-FIMU;6662
2016-05-21;Samedi;15:00:00;Présent;Touriste Français;All-FIMU;1714
2016-05-21;Samedi;15:00:00;Présent;Touriste Etranger;All-FIMU;332
2016-05-21;Samedi;15:30:00;Présent;Résident ;All-FIMU;6698
2016-05-21;Samedi;15:30:00;Présent;Touriste Français;All-FIMU;1829
2016-05-21;Samedi;15:30:00;Présent;Touriste Etranger;All-FIMU;348
2016-05-21;Samedi;16:00:00;Présent;Résident ;All-FIMU;6883
2016-05-21;Samedi;16:00:00;Présent;Touriste Français;All-FIMU;1916
2016-05-21;Samedi;16:00:00;Présent;Touriste Etranger;All-FIMU;425
2016-05-21;Samedi;16:30:00;Présent;Résident ;All-FIMU;7143
2016-05-21;Samedi;16:30:00;Présent;Touriste Français;All-FIMU;2015
2016-05-21;Samedi;16:30:00;Présent;Touriste Etranger;All-FIMU;465
2016-05-21;Samedi;17:00:00;Présent;Résident ;All-FIMU;7310
2016-05-21;Samedi;17:00:00;Présent;Touriste Français;All-FIMU;2031
2016-05-21;Samedi;17:00:00;Présent;Touriste Etranger;All-FIMU;467
2016-05-21;Samedi;17:30:00;Présent;Résident ;All-FIMU;7288
2016-05-21;Samedi;17:30:00;Présent;Touriste Français;All-FIMU;2025
2016-05-21;Samedi;17:30:00;Présent;Touriste Etranger;All-FIMU;435
2016-05-21;Samedi;18:00:00;Présent;Résident ;All-FIMU;7140
2016-05-21;Samedi;18:00:00;Présent;Touriste Français;All-FIMU;1806
2016-05-21;Samedi;18:00:00;Présent;Touriste Etranger;All-FIMU;430
2016-05-21;Samedi;18:30:00;Présent;Résident ;All-FIMU;6714
2016-05-21;Samedi;18:30:00;Présent;Touriste Français;All-FIMU;1718
2016-05-21;Samedi;18:30:00;Présent;Touriste Etranger;All-FIMU;418
2016-05-21;Samedi;19:00:00;Présent;Résident ;All-FIMU;6293
2016-05-21;Samedi;19:00:00;Présent;Touriste Français;All-FIMU;1736
2016-05-21;Samedi;19:00:00;Présent;Touriste Etranger;All-FIMU;441
2016-05-21;Samedi;19:30:00;Présent;Résident ;All-FIMU;6032
2016-05-21;Samedi;19:30:00;Présent;Touriste Français;All-FIMU;1778
2016-05-21;Samedi;19:30:00;Présent;Touriste Etranger;All-FIMU;424
2016-05-21;Samedi;20:00:00;Présent;Résident ;All-FIMU;6089
2016-05-21;Samedi;20:00:00;Présent;Touriste Français;All-FIMU;1647
2016-05-21;Samedi;20:00:00;Présent;Touriste Etranger;All-FIMU;413
2016-05-21;Samedi;20:30:00;Présent;Résident ;All-FIMU;6073
2016-05-21;Samedi;20:30:00;Présent;Touriste Français;All-FIMU;1504
2016-05-21;Samedi;20:30:00;Présent;Touriste Etranger;All-FIMU;411
2016-05-21;Samedi;21:00:00;Présent;Résident ;All-FIMU;5854
2016-05-21;Samedi;21:00:00;Présent;Touriste Français;All-FIMU;1424
2016-05-21;Samedi;21:00:00;Présent;Touriste Etranger;All-FIMU;420
2016-05-21;Samedi;21:30:00;Présent;Résident ;All-FIMU;5585
2016-05-21;Samedi;21:30:00;Présent;Touriste Français;All-FIMU;1347
2016-05-21;Samedi;21:30:00;Présent;Touriste Etranger;All-FIMU;425
2016-05-21;Samedi;22:00:00;Présent;Résident ;All-FIMU;5368
2016-05-21;Samedi;22:00:00;Présent;Touriste Français;All-FIMU;1253
2016-05-21;Samedi;22:00:00;Présent;Touriste Etranger;All-FIMU;411
2016-05-21;Samedi;22:30:00;Présent;Résident ;All-FIMU;5283
2016-05-21;Samedi;22:30:00;Présent;Touriste Français;All-FIMU;1245
2016-05-21;Samedi;22:30:00;Présent;Touriste Etranger;All-FIMU;393
2016-05-21;Samedi;23:00:00;Présent;Résident ;All-FIMU;5208
2016-05-21;Samedi;23:00:00;Présent;Touriste Français;All-FIMU;1206
2016-05-21;Samedi;23:00:00;Présent;Touriste Etranger;All-FIMU;365
2016-05-21;Samedi;23:30:00;Présent;Résident ;All-FIMU;5078
2016-05-21;Samedi;23:30:00;Présent;Touriste Français;All-FIMU;1167
2016-05-21;Samedi;23:30:00;Présent;Touriste Etranger;All-FIMU;338
2016-05-22;Dimanche;12:00:00;Présent;Résident ;All-FIMU;4772
2016-05-22;Dimanche;12:00:00;Présent;Touriste Français;All-FIMU;1085
2016-05-22;Dimanche;12:00:00;Présent;Touriste Etranger;All-FIMU;250
2016-05-22;Dimanche;12:30:00;Présent;Résident ;All-FIMU;4643
2016-05-22;Dimanche;12:30:00;Présent;Touriste Français;All-FIMU;1121
2016-05-22;Dimanche;12:30:00;Présent;Touriste Etranger;All-FIMU;309
2016-05-22;Dimanche;13:00:00;Présent;Résident ;All-FIMU;4432
2016-05-22;Dimanche;13:00:00;Présent;Touriste Français;All-FIMU;1046
2016-05-22;Dimanche;13:00:00;Présent;Touriste Etranger;All-FIMU;284
2016-05-22;Dimanche;13:30:00;Présent;Résident ;All-FIMU;4288
2016-05-22;Dimanche;13:30:00;Présent;Touriste Français;All-FIMU;1011
2016-05-22;Dimanche;13:30:00;Présent;Touriste Etranger;All-FIMU;277
2016-05-22;Dimanche;14:00:00;Présent;Résident ;All-FIMU;4193
2016-05-22;Dimanche;14:00:00;Présent;Touriste Français;All-FIMU;976
2016-05-22;Dimanche;14:00:00;Présent;Touriste Etranger;All-FIMU;260
2016-05-22;Dimanche;14:30:00;Présent;Résident ;All-FIMU;4184
2016-05-22;Dimanche;14:30:00;Présent;Touriste Français;All-FIMU;995
2016-05-22;Dimanche;14:30:00;Présent;Touriste Etranger;All-FIMU;248
2016-05-22;Dimanche;15:00:00;Présent;Résident ;All-FIMU;4200
2016-05-22;Dimanche;15:00:00;Présent;Touriste Français;All-FIMU;987
2016-05-22;Dimanche;15:00:00;Présent;Touriste Etranger;All-FIMU;233
2016-05-22;Dimanche;15:30:00;Présent;Résident ;All-FIMU;4228
2016-05-22;Dimanche;15:30:00;Présent;Touriste Français;All-FIMU;955
2016-05-22;Dimanche;15:30:00;Présent;Touriste Etranger;All-FIMU;233
2016-05-22;Dimanche;16:00:00;Présent;Résident ;All-FIMU;4228
2016-05-22;Dimanche;16:00:00;Présent;Touriste Français;All-FIMU;947
2016-05-22;Dimanche;16:00:00;Présent;Touriste Etranger;All-FIMU;232
2016-05-22;Dimanche;16:30:00;Présent;Résident ;All-FIMU;4280
2016-05-22;Dimanche;16:30:00;Présent;Touriste Français;All-FIMU;963
2016-05-22;Dimanche;16:30:00;Présent;Touriste Etranger;All-FIMU;230
2016-05-22;Dimanche;17:00:00;Présent;Résident ;All-FIMU;4403
2016-05-22;Dimanche;17:00:00;Présent;Touriste Français;All-FIMU;1052
2016-05-22;Dimanche;17:00:00;Présent;Touriste Etranger;All-FIMU;222
2016-05-22;Dimanche;17:30:00;Présent;Résident ;All-FIMU;4500
2016-05-22;Dimanche;17:30:00;Présent;Touriste Français;All-FIMU;1098
2016-05-22;Dimanche;17:30:00;Présent;Touriste Etranger;All-FIMU;225
2016-05-22;Dimanche;18:00:00;Présent;Résident ;All-FIMU;4531
2016-05-22;Dimanche;18:00:00;Présent;Touriste Français;All-FIMU;1096
2016-05-22;Dimanche;18:00:00;Présent;Touriste Etranger;All-FIMU;227
2016-05-22;Dimanche;18:30:00;Présent;Résident ;All-FIMU;4659
2016-05-22;Dimanche;18:30:00;Présent;Touriste Français;All-FIMU;1078
2016-05-22;Dimanche;18:30:00;Présent;Touriste Etranger;All-FIMU;268
2016-05-22;Dimanche;19:00:00;Présent;Résident ;All-FIMU;5053
2016-05-22;Dimanche;19:00:00;Présent;Touriste Français;All-FIMU;1038
2016-05-22;Dimanche;19:00:00;Présent;Touriste Etranger;All-FIMU;316
2016-05-22;Dimanche;19:30:00;Présent;Résident ;All-FIMU;5174
2016-05-22;Dimanche;19:30:00;Présent;Touriste Français;All-FIMU;1061
2016-05-22;Dimanche;19:30:00;Présent;Touriste Etranger;All-FIMU;373
2016-05-22;Dimanche;20:00:00;Présent;Résident ;All-FIMU;5216
2016-05-22;Dimanche;20:00:00;Présent;Touriste Français;All-FIMU;994
2016-05-22;Dimanche;20:00:00;Présent;Touriste Etranger;All-FIMU;384
2016-05-22;Dimanche;20:30:00;Présent;Résident ;All-FIMU;5172
2016-05-22;Dimanche;20:30:00;Présent;Touriste Français;All-FIMU;1012
2016-05-22;Dimanche;20:30:00;Présent;Touriste Etranger;All-FIMU;377
2016-05-22;Dimanche;21:00:00;Présent;Résident ;All-FIMU;5162
2016-05-22;Dimanche;21:00:00;Présent;Touriste Français;All-FIMU;963
2016-05-22;Dimanche;21:00:00;Présent;Touriste Etranger;All-FIMU;368
2016-05-22;Dimanche;21:30:00;Présent;Résident ;All-FIMU;5122
2016-05-22;Dimanche;21:30:00;Présent;Touriste Français;All-FIMU;931
2016-05-22;Dimanche;21:30:00;Présent;Touriste Etranger;All-FIMU;362
2016-05-22;Dimanche;22:00:00;Présent;Résident ;All-FIMU;4967
2016-05-22;Dimanche;22:00:00;Présent;Touriste Français;All-FIMU;864
2016-05-22;Dimanche;22:00:00;Présent;Touriste Etranger;All-FIMU;374
2016-05-22;Dimanche;22:30:00;Présent;Résident ;All-FIMU;4923
2016-05-22;Dimanche;22:30:00;Présent;Touriste Français;All-FIMU;874
2016-05-22;Dimanche;22:30:00;Présent;Touriste Etranger;All-FIMU;375
2016-05-22;Dimanche;23:00:00;Présent;Résident ;All-FIMU;4801
2016-05-22;Dimanche;23:00:00;Présent;Touriste Français;All-FIMU;875
2016-05-22;Dimanche;23:00:00;Présent;Touriste Etranger;All-FIMU;372
2016-05-22;Dimanche;23:30:00;Présent;Résident ;All-FIMU;4695
2016-05-22;Dimanche;23:30:00;Présent;Touriste Français;All-FIMU;874
2016-05-22;Dimanche;23:30:00;Présent;Touriste Etranger;All-FIMU;353
2016-05-23;Lundi;12:00:00;Présent;Résident ;All-FIMU;7506
2016-05-23;Lundi;12:00:00;Présent;Touriste Français;All-FIMU;2206
2016-05-23;Lundi;12:00:00;Présent;Touriste Etranger;All-FIMU;378
2016-05-23;Lundi;12:30:00;Présent;Résident ;All-FIMU;7455
2016-05-23;Lundi;12:30:00;Présent;Touriste Français;All-FIMU;2468
2016-05-23;Lundi;12:30:00;Présent;Touriste Etranger;All-FIMU;407
2016-05-23;Lundi;13:00:00;Présent;Résident ;All-FIMU;7381
2016-05-23;Lundi;13:00:00;Présent;Touriste Français;All-FIMU;2383
2016-05-23;Lundi;13:00:00;Présent;Touriste Etranger;All-FIMU;339
2016-05-23;Lundi;13:30:00;Présent;Résident ;All-FIMU;7362
2016-05-23;Lundi;13:30:00;Présent;Touriste Français;All-FIMU;2146
2016-05-23;Lundi;13:30:00;Présent;Touriste Etranger;All-FIMU;340
2016-05-23;Lundi;14:00:00;Présent;Résident ;All-FIMU;7787
2016-05-23;Lundi;14:00:00;Présent;Touriste Français;All-FIMU;1857
2016-05-23;Lundi;14:00:00;Présent;Touriste Etranger;All-FIMU;465
2016-05-23;Lundi;14:30:00;Présent;Résident ;All-FIMU;7614
2016-05-23;Lundi;14:30:00;Présent;Touriste Français;All-FIMU;1819
2016-05-23;Lundi;14:30:00;Présent;Touriste Etranger;All-FIMU;506
2016-05-23;Lundi;15:00:00;Présent;Résident ;All-FIMU;7428
2016-05-23;Lundi;15:00:00;Présent;Touriste Français;All-FIMU;1947
2016-05-23;Lundi;15:00:00;Présent;Touriste Etranger;All-FIMU;559
2016-05-23;Lundi;15:30:00;Présent;Résident ;All-FIMU;7299
2016-05-23;Lundi;15:30:00;Présent;Touriste Français;All-FIMU;2128
2016-05-23;Lundi;15:30:00;Présent;Touriste Etranger;All-FIMU;393
2016-05-23;Lundi;16:00:00;Présent;Résident ;All-FIMU;7444
2016-05-23;Lundi;16:00:00;Présent;Touriste Français;All-FIMU;2122
2016-05-23;Lundi;16:00:00;Présent;Touriste Etranger;All-FIMU;378
2016-05-23;Lundi;16:30:00;Présent;Résident ;All-FIMU;7850
2016-05-23;Lundi;16:30:00;Présent;Touriste Français;All-FIMU;2265
2016-05-23;Lundi;16:30:00;Présent;Touriste Etranger;All-FIMU;386
2016-05-23;Lundi;17:00:00;Présent;Résident ;All-FIMU;8382
2016-05-23;Lundi;17:00:00;Présent;Touriste Français;All-FIMU;2325
2016-05-23;Lundi;17:00:00;Présent;Touriste Etranger;All-FIMU;371
2016-05-23;Lundi;17:30:00;Présent;Résident ;All-FIMU;8419
2016-05-23;Lundi;17:30:00;Présent;Touriste Français;All-FIMU;2479
2016-05-23;Lundi;17:30:00;Présent;Touriste Etranger;All-FIMU;407
2016-05-23;Lundi;18:00:00;Présent;Résident ;All-FIMU;7920
2016-05-23;Lundi;18:00:00;Présent;Touriste Français;All-FIMU;2427
2016-05-23;Lundi;18:00:00;Présent;Touriste Etranger;All-FIMU;388
2016-05-23;Lundi;18:30:00;Présent;Résident ;All-FIMU;7293
2016-05-23;Lundi;18:30:00;Présent;Touriste Français;All-FIMU;2229
2016-05-23;Lundi;18:30:00;Présent;Touriste Etranger;All-FIMU;409
2016-05-23;Lundi;19:00:00;Présent;Résident ;All-FIMU;6750
2016-05-23;Lundi;19:00:00;Présent;Touriste Français;All-FIMU;2053
2016-05-23;Lundi;19:00:00;Présent;Touriste Etranger;All-FIMU;365
2016-05-23;Lundi;19:30:00;Présent;Résident ;All-FIMU;6530
2016-05-23;Lundi;19:30:00;Présent;Touriste Français;All-FIMU;1837
2016-05-23;Lundi;19:30:00;Présent;Touriste Etranger;All-FIMU;381
2016-05-23;Lundi;20:00:00;Présent;Résident ;All-FIMU;6137
2016-05-23;Lundi;20:00:00;Présent;Touriste Français;All-FIMU;1751
2016-05-23;Lundi;20:00:00;Présent;Touriste Etranger;All-FIMU;393
2016-05-23;Lundi;20:30:00;Présent;Résident ;All-FIMU;5877
2016-05-23;Lundi;20:30:00;Présent;Touriste Français;All-FIMU;1589
2016-05-23;Lundi;20:30:00;Présent;Touriste Etranger;All-FIMU;380
2016-05-23;Lundi;21:00:00;Présent;Résident ;All-FIMU;5475
2016-05-23;Lundi;21:00:00;Présent;Touriste Français;All-FIMU;1503
2016-05-23;Lundi;21:00:00;Présent;Touriste Etranger;All-FIMU;360
2016-05-23;Lundi;21:30:00;Présent;Résident ;All-FIMU;5267
2016-05-23;Lundi;21:30:00;Présent;Touriste Français;All-FIMU;1419
2016-05-23;Lundi;21:30:00;Présent;Touriste Etranger;All-FIMU;347
2016-05-23;Lundi;22:00:00;Présent;Résident ;All-FIMU;5162
2016-05-23;Lundi;22:00:00;Présent;Touriste Français;All-FIMU;1191
2016-05-23;Lundi;22:00:00;Présent;Touriste Etranger;All-FIMU;341
2016-05-23;Lundi;22:30:00;Présent;Résident ;All-FIMU;5057
2016-05-23;Lundi;22:30:00;Présent;Touriste Français;All-FIMU;1146
2016-05-23;Lundi;22:30:00;Présent;Touriste Etranger;All-FIMU;334
2016-05-23;Lundi;23:00:00;Présent;Résident ;All-FIMU;4942
2016-05-23;Lundi;23:00:00;Présent;Touriste Français;All-FIMU;1108
2016-05-23;Lundi;23:00:00;Présent;Touriste Etranger;All-FIMU;330
2016-05-23;Lundi;23:30:00;Présent;Résident ;All-FIMU;4825
2016-05-23;Lundi;23:30:00;Présent;Touriste Français;All-FIMU;1076
2016-05-23;Lundi;23:30:00;Présent;Touriste Etranger;All-FIMU;323
2016-05-24;Mardi;12:00:00;Présent;Résident ;All-FIMU;8657
2016-05-24;Mardi;12:00:00;Présent;Touriste Français;All-FIMU;2899
2016-05-24;Mardi;12:00:00;Présent;Touriste Etranger;All-FIMU;352
2016-05-24;Mardi;12:30:00;Présent;Résident ;All-FIMU;8603
2016-05-24;Mardi;12:30:00;Présent;Touriste Français;All-FIMU;3306
2016-05-24;Mardi;12:30:00;Présent;Touriste Etranger;All-FIMU;308
2016-05-24;Mardi;13:00:00;Présent;Résident ;All-FIMU;8134
2016-05-24;Mardi;13:00:00;Présent;Touriste Français;All-FIMU;3182
2016-05-24;Mardi;13:00:00;Présent;Touriste Etranger;All-FIMU;317
2016-05-24;Mardi;13:30:00;Présent;Résident ;All-FIMU;7880
2016-05-24;Mardi;13:30:00;Présent;Touriste Français;All-FIMU;2899
2016-05-24;Mardi;13:30:00;Présent;Touriste Etranger;All-FIMU;332
2016-05-24;Mardi;14:00:00;Présent;Résident ;All-FIMU;8133
2016-05-24;Mardi;14:00:00;Présent;Touriste Français;All-FIMU;2558
2016-05-24;Mardi;14:00:00;Présent;Touriste Etranger;All-FIMU;350
2016-05-24;Mardi;14:30:00;Présent;Résident ;All-FIMU;8633
2016-05-24;Mardi;14:30:00;Présent;Touriste Français;All-FIMU;2493
2016-05-24;Mardi;14:30:00;Présent;Touriste Etranger;All-FIMU;347
2016-05-24;Mardi;15:00:00;Présent;Résident ;All-FIMU;8620
2016-05-24;Mardi;15:00:00;Présent;Touriste Français;All-FIMU;2431
2016-05-24;Mardi;15:00:00;Présent;Touriste Etranger;All-FIMU;370
2016-05-24;Mardi;15:30:00;Présent;Résident ;All-FIMU;8532
2016-05-24;Mardi;15:30:00;Présent;Touriste Français;All-FIMU;2612
2016-05-24;Mardi;15:30:00;Présent;Touriste Etranger;All-FIMU;362
2016-05-24;Mardi;16:00:00;Présent;Résident ;All-FIMU;8032
2016-05-24;Mardi;16:00:00;Présent;Touriste Français;All-FIMU;2522
2016-05-24;Mardi;16:00:00;Présent;Touriste Etranger;All-FIMU;390
2016-05-24;Mardi;16:30:00;Présent;Résident ;All-FIMU;8247
2016-05-24;Mardi;16:30:00;Présent;Touriste Français;All-FIMU;2692
2016-05-24;Mardi;16:30:00;Présent;Touriste Etranger;All-FIMU;404
2016-05-24;Mardi;17:00:00;Présent;Résident ;All-FIMU;8479
2016-05-24;Mardi;17:00:00;Présent;Touriste Français;All-FIMU;2649
2016-05-24;Mardi;17:00:00;Présent;Touriste Etranger;All-FIMU;373
2016-05-24;Mardi;17:30:00;Présent;Résident ;All-FIMU;8866
2016-05-24;Mardi;17:30:00;Présent;Touriste Français;All-FIMU;2707
2016-05-24;Mardi;17:30:00;Présent;Touriste Etranger;All-FIMU;344
2016-05-24;Mardi;18:00:00;Présent;Résident ;All-FIMU;8456
2016-05-24;Mardi;18:00:00;Présent;Touriste Français;All-FIMU;2643
2016-05-24;Mardi;18:00:00;Présent;Touriste Etranger;All-FIMU;321
2016-05-24;Mardi;18:30:00;Présent;Résident ;All-FIMU;7654
2016-05-24;Mardi;18:30:00;Présent;Touriste Français;All-FIMU;2591
2016-05-24;Mardi;18:30:00;Présent;Touriste Etranger;All-FIMU;402
2016-05-24;Mardi;19:00:00;Présent;Résident ;All-FIMU;6955
2016-05-24;Mardi;19:00:00;Présent;Touriste Français;All-FIMU;2268
