Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-29;Dimanche;NR;Visiteur;10J;Résident ;All-FIMU;4507
2016-05-29;Dimanche;NR;Visiteur;10J;Touriste Français;All-FIMU;2120
2016-05-29;Dimanche;NR;Visiteur;11J;Résident ;All-FIMU;4681
2016-05-29;Dimanche;NR;Visiteur;11J;Touriste Français;All-FIMU;2255
2016-05-29;Dimanche;NR;Visiteur;12J;Résident ;All-FIMU;4814
2016-05-29;Dimanche;NR;Visiteur;12J;Touriste Français;All-FIMU;2417
2016-05-29;Dimanche;NR;Visiteur;13J;Résident ;All-FIMU;4988
2016-05-29;Dimanche;NR;Visiteur;13J;Touriste Français;All-FIMU;2533
2016-05-29;Dimanche;NR;Visiteur;14J;Résident ;All-FIMU;5182
2016-05-29;Dimanche;NR;Visiteur;14J;Touriste Français;All-FIMU;2956
2016-05-30;Lundi;CUMUL;Visiteur;1J;Résident ;All-FIMU;12367
2016-05-30;Lundi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3123
2016-05-30;Lundi;CUMUL;Visiteur;2J;Résident ;All-FIMU;15067
2016-05-30;Lundi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;4467
2016-05-30;Lundi;CUMUL;Visiteur;3J;Résident ;All-FIMU;20006
2016-05-30;Lundi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;7329
2016-05-30;Lundi;CUMUL;Visiteur;4J;Résident ;All-FIMU;24853
2016-05-30;Lundi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;9429
2016-05-30;Lundi;CUMUL;Visiteur;5J;Résident ;All-FIMU;28533
2016-05-30;Lundi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;11173
2016-05-30;Lundi;CUMUL;Visiteur;6J;Résident ;All-FIMU;31833
2016-05-30;Lundi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12350
2016-05-30;Lundi;CUMUL;Visiteur;7J;Résident ;All-FIMU;34279
2016-05-30;Lundi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;13645
2016-05-30;Lundi;CUMUL;Visiteur;8J;Résident ;All-FIMU;35772
2016-05-30;Lundi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;14597
2016-05-30;Lundi;CUMUL;Visiteur;9J;Résident ;All-FIMU;36619
2016-05-30;Lundi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;15286
2016-05-30;Lundi;CUMUL;Visiteur;10J;Résident ;All-FIMU;39136
2016-05-30;Lundi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;17266
2016-05-30;Lundi;CUMUL;Visiteur;11J;Résident ;All-FIMU;41426
2016-05-30;Lundi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;18881
2016-05-30;Lundi;CUMUL;Visiteur;12J;Résident ;All-FIMU;43132
2016-05-30;Lundi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;20129
2016-05-30;Lundi;CUMUL;Visiteur;13J;Résident ;All-FIMU;44962
2016-05-30;Lundi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;21526
2016-05-30;Lundi;CUMUL;Visiteur;14J;Résident ;All-FIMU;46855
2016-05-30;Lundi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22447
2016-05-30;Lundi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;214
2016-05-30;Lundi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;117
2016-05-30;Lundi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;245
2016-05-30;Lundi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;156
2016-05-30;Lundi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;296
2016-05-30;Lundi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;252
2016-05-30;Lundi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;337
2016-05-30;Lundi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;280
2016-05-30;Lundi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;357
2016-05-30;Lundi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;315
2016-05-30;Lundi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;398
2016-05-30;Lundi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;344
2016-05-30;Lundi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;429
2016-05-30;Lundi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;380
2016-05-30;Lundi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;449
2016-05-30;Lundi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;409
2016-05-30;Lundi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;449
2016-05-30;Lundi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;438
2016-05-30;Lundi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;490
2016-05-30;Lundi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;481
2016-05-30;Lundi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;531
2016-05-30;Lundi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;503
2016-05-30;Lundi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;582
2016-05-30;Lundi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;538
2016-05-30;Lundi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;613
2016-05-30;Lundi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;561
2016-05-30;Lundi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;654
2016-05-30;Lundi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;582
2016-05-30;Lundi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;1001
2016-05-30;Lundi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;315
2016-05-30;Lundi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;1247
2016-05-30;Lundi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;425
2016-05-30;Lundi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;1666
2016-05-30;Lundi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;765
2016-05-30;Lundi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;2147
2016-05-30;Lundi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;1076
2016-05-30;Lundi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2464
2016-05-30;Lundi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;1254
2016-05-30;Lundi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2729
2016-05-30;Lundi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;1421
2016-05-30;Lundi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;2944
2016-05-30;Lundi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;1560
2016-05-30;Lundi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;3057
2016-05-30;Lundi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;1631
2016-05-30;Lundi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;3169
2016-05-30;Lundi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;1717
2016-05-30;Lundi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;3425
2016-05-30;Lundi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;1992
2016-05-30;Lundi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;3609
2016-05-30;Lundi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;2159
2016-05-30;Lundi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;3834
2016-05-30;Lundi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;2265
2016-05-30;Lundi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;3997
2016-05-30;Lundi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;2441
2016-05-30;Lundi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;4099
2016-05-30;Lundi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;2513
2016-05-30;Lundi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;1922
2016-05-30;Lundi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;557
2016-05-30;Lundi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;2382
2016-05-30;Lundi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;738
2016-05-30;Lundi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;3343
2016-05-30;Lundi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;1136
2016-05-30;Lundi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;4059
2016-05-30;Lundi;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;1526
2016-05-30;Lundi;35-44 ans;Visiteur;5J;Résident ;All-FIMU;4570
2016-05-30;Lundi;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;1752
2016-05-30;Lundi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;5132
2016-05-30;Lundi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;1956
2016-05-30;Lundi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;5510
2016-05-30;Lundi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;2146
2016-05-30;Lundi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;5705
2016-05-30;Lundi;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;2282
2016-05-30;Lundi;35-44 ans;Visiteur;9J;Résident ;All-FIMU;5786
2016-05-30;Lundi;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;2389
2016-05-30;Lundi;35-44 ans;Visiteur;10J;Résident ;All-FIMU;6114
2016-05-30;Lundi;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;2620
2016-05-30;Lundi;35-44 ans;Visiteur;11J;Résident ;All-FIMU;6339
2016-05-30;Lundi;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;2895
2016-05-30;Lundi;35-44 ans;Visiteur;12J;Résident ;All-FIMU;6512
2016-05-30;Lundi;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;3073
2016-05-30;Lundi;35-44 ans;Visiteur;13J;Résident ;All-FIMU;6747
2016-05-30;Lundi;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;3279
2016-05-30;Lundi;35-44 ans;Visiteur;14J;Résident ;All-FIMU;6932
2016-05-30;Lundi;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;3416
2016-05-30;Lundi;45-54 ans;Visiteur;1J;Résident ;All-FIMU;2913
2016-05-30;Lundi;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;807
2016-05-30;Lundi;45-54 ans;Visiteur;2J;Résident ;All-FIMU;3527
2016-05-30;Lundi;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;1082
2016-05-30;Lundi;45-54 ans;Visiteur;3J;Résident ;All-FIMU;4703
2016-05-30;Lundi;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;1664
2016-05-30;Lundi;45-54 ans;Visiteur;4J;Résident ;All-FIMU;5756
2016-05-30;Lundi;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;2175
2016-05-30;Lundi;45-54 ans;Visiteur;5J;Résident ;All-FIMU;6471
2016-05-30;Lundi;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;2610
2016-05-30;Lundi;45-54 ans;Visiteur;6J;Résident ;All-FIMU;7187
2016-05-30;Lundi;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;2820
2016-05-30;Lundi;45-54 ans;Visiteur;7J;Résident ;All-FIMU;7627
2016-05-30;Lundi;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;3106
2016-05-30;Lundi;45-54 ans;Visiteur;8J;Résident ;All-FIMU;7934
2016-05-30;Lundi;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;3306
2016-05-30;Lundi;45-54 ans;Visiteur;9J;Résident ;All-FIMU;8077
2016-05-30;Lundi;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;3449
2016-05-30;Lundi;45-54 ans;Visiteur;10J;Résident ;All-FIMU;8547
2016-05-30;Lundi;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;3875
2016-05-30;Lundi;45-54 ans;Visiteur;11J;Résident ;All-FIMU;9089
2016-05-30;Lundi;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;4259
2016-05-30;Lundi;45-54 ans;Visiteur;12J;Résident ;All-FIMU;9344
2016-05-30;Lundi;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;4676
2016-05-30;Lundi;45-54 ans;Visiteur;13J;Résident ;All-FIMU;9835
2016-05-30;Lundi;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;4934
2016-05-30;Lundi;45-54 ans;Visiteur;14J;Résident ;All-FIMU;10306
2016-05-30;Lundi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;5135
2016-05-30;Lundi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;2341
2016-05-30;Lundi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;557
2016-05-30;Lundi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;2750
2016-05-30;Lundi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;835
2016-05-30;Lundi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;3793
2016-05-30;Lundi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1508
2016-05-30;Lundi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;4795
2016-05-30;Lundi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;1858
2016-05-30;Lundi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;5613
2016-05-30;Lundi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;2236
2016-05-30;Lundi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;6328
2016-05-30;Lundi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;2476
2016-05-30;Lundi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;6727
2016-05-30;Lundi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;2710
2016-05-30;Lundi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;7075
2016-05-30;Lundi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;2889
2016-05-30;Lundi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;7238
2016-05-30;Lundi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;3011
2016-05-30;Lundi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;7760
2016-05-30;Lundi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;3401
2016-05-30;Lundi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;8240
2016-05-30;Lundi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;3698
2016-05-30;Lundi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;8588
2016-05-30;Lundi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;3874
2016-05-30;Lundi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;8966
2016-05-30;Lundi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;4146
2016-05-30;Lundi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;9426
2016-05-30;Lundi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;4356
2016-05-30;Lundi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;2494
2016-05-30;Lundi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;367
2016-05-30;Lundi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;3148
2016-05-30;Lundi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;664
2016-05-30;Lundi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;4099
2016-05-30;Lundi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;1158
2016-05-30;Lundi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;5071
2016-05-30;Lundi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;1438
2016-05-30;Lundi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;5981
2016-05-30;Lundi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;1723
2016-05-30;Lundi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;6645
2016-05-30;Lundi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;1934
2016-05-30;Lundi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;7341
2016-05-30;Lundi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;2198
2016-05-30;Lundi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;7637
2016-05-30;Lundi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;2413
2016-05-30;Lundi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;7882
2016-05-30;Lundi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;2521
2016-05-30;Lundi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;8435
2016-05-30;Lundi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;2890
2016-05-30;Lundi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;9007
2016-05-30;Lundi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;3165
2016-05-30;Lundi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;9508
2016-05-30;Lundi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;3365
2016-05-30;Lundi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;9907
2016-05-30;Lundi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;3673
2016-05-30;Lundi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;10367
2016-05-30;Lundi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;3838
2016-05-30;Lundi;NR;Visiteur;1J;Résident ;All-FIMU;1482
2016-05-30;Lundi;NR;Visiteur;1J;Touriste Français;All-FIMU;403
2016-05-30;Lundi;NR;Visiteur;2J;Résident ;All-FIMU;1768
2016-05-30;Lundi;NR;Visiteur;2J;Touriste Français;All-FIMU;567
2016-05-30;Lundi;NR;Visiteur;3J;Résident ;All-FIMU;2106
2016-05-30;Lundi;NR;Visiteur;3J;Touriste Français;All-FIMU;846
2016-05-30;Lundi;NR;Visiteur;4J;Résident ;All-FIMU;2688
2016-05-30;Lundi;NR;Visiteur;4J;Touriste Français;All-FIMU;1076
2016-05-30;Lundi;NR;Visiteur;5J;Résident ;All-FIMU;3077
2016-05-30;Lundi;NR;Visiteur;5J;Touriste Français;All-FIMU;1283
2016-05-30;Lundi;NR;Visiteur;6J;Résident ;All-FIMU;3414
2016-05-30;Lundi;NR;Visiteur;6J;Touriste Français;All-FIMU;1399
2016-05-30;Lundi;NR;Visiteur;7J;Résident ;All-FIMU;3701
2016-05-30;Lundi;NR;Visiteur;7J;Touriste Français;All-FIMU;1545
2016-05-30;Lundi;NR;Visiteur;8J;Résident ;All-FIMU;3915
2016-05-30;Lundi;NR;Visiteur;8J;Touriste Français;All-FIMU;1667
2016-05-30;Lundi;NR;Visiteur;9J;Résident ;All-FIMU;4018
2016-05-30;Lundi;NR;Visiteur;9J;Touriste Français;All-FIMU;1761
2016-05-30;Lundi;NR;Visiteur;10J;Résident ;All-FIMU;4365
2016-05-30;Lundi;NR;Visiteur;10J;Touriste Français;All-FIMU;2007
2016-05-30;Lundi;NR;Visiteur;11J;Résident ;All-FIMU;4611
2016-05-30;Lundi;NR;Visiteur;11J;Touriste Français;All-FIMU;2202
2016-05-30;Lundi;NR;Visiteur;12J;Résident ;All-FIMU;4764
2016-05-30;Lundi;NR;Visiteur;12J;Touriste Français;All-FIMU;2338
2016-05-30;Lundi;NR;Visiteur;13J;Résident ;All-FIMU;4897
2016-05-30;Lundi;NR;Visiteur;13J;Touriste Français;All-FIMU;2492
2016-05-30;Lundi;NR;Visiteur;14J;Résident ;All-FIMU;5071
2016-05-30;Lundi;NR;Visiteur;14J;Touriste Français;All-FIMU;2607
2016-05-31;Mardi;CUMUL;Visiteur;1J;Résident ;All-FIMU;13434
2016-05-31;Mardi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3382
2016-05-31;Mardi;CUMUL;Visiteur;2J;Résident ;All-FIMU;17424
2016-05-31;Mardi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;4898
2016-05-31;Mardi;CUMUL;Visiteur;3J;Résident ;All-FIMU;19449
2016-05-31;Mardi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;6185
2016-05-31;Mardi;CUMUL;Visiteur;4J;Résident ;All-FIMU;23549
2016-05-31;Mardi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;8939
2016-05-31;Mardi;CUMUL;Visiteur;5J;Résident ;All-FIMU;27814
2016-05-31;Mardi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;10789
2016-05-31;Mardi;CUMUL;Visiteur;6J;Résident ;All-FIMU;31005
2016-05-31;Mardi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12368
2016-05-31;Mardi;CUMUL;Visiteur;7J;Résident ;All-FIMU;34052
2016-05-31;Mardi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;13506
2016-05-31;Mardi;CUMUL;Visiteur;8J;Résident ;All-FIMU;36190
2016-05-31;Mardi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;14724
2016-05-31;Mardi;CUMUL;Visiteur;9J;Résident ;All-FIMU;37591
2016-05-31;Mardi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;15660
2016-05-31;Mardi;CUMUL;Visiteur;10J;Résident ;All-FIMU;38409
2016-05-31;Mardi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;16338
2016-05-31;Mardi;CUMUL;Visiteur;11J;Résident ;All-FIMU;40760
2016-05-31;Mardi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;18284
2016-05-31;Mardi;CUMUL;Visiteur;12J;Résident ;All-FIMU;42899
2016-05-31;Mardi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;19874
2016-05-31;Mardi;CUMUL;Visiteur;13J;Résident ;All-FIMU;44484
2016-05-31;Mardi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;21080
2016-05-31;Mardi;CUMUL;Visiteur;14J;Résident ;All-FIMU;46162
2016-05-31;Mardi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22457
2016-05-31;Mardi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;194
2016-05-31;Mardi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;137
2016-05-31;Mardi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;286
2016-05-31;Mardi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;181
2016-05-31;Mardi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;317
2016-05-31;Mardi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;213
2016-05-31;Mardi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;347
2016-05-31;Mardi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;287
2016-05-31;Mardi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;378
2016-05-31;Mardi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;316
2016-05-31;Mardi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;398
2016-05-31;Mardi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;344
2016-05-31;Mardi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;429
2016-05-31;Mardi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;373
2016-05-31;Mardi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;460
2016-05-31;Mardi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;409
2016-05-31;Mardi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;480
2016-05-31;Mardi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;438
2016-05-31;Mardi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;480
2016-05-31;Mardi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;467
2016-05-31;Mardi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;521
2016-05-31;Mardi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;503
2016-05-31;Mardi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;552
2016-05-31;Mardi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;524
2016-05-31;Mardi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;603
2016-05-31;Mardi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;553
2016-05-31;Mardi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;634
2016-05-31;Mardi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;575
2016-05-31;Mardi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;1032
2016-05-31;Mardi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;360
2016-05-31;Mardi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;1411
2016-05-31;Mardi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;494
2016-05-31;Mardi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;1585
2016-05-31;Mardi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;582
2016-05-31;Mardi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;1953
2016-05-31;Mardi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;907
2016-05-31;Mardi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2382
2016-05-31;Mardi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;1190
2016-05-31;Mardi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2679
2016-05-31;Mardi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;1354
2016-05-31;Mardi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;2935
2016-05-31;Mardi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;1506
2016-05-31;Mardi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;3129
2016-05-31;Mardi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;1638
2016-05-31;Mardi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;3221
2016-05-31;Mardi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;1709
2016-05-31;Mardi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;3334
2016-05-31;Mardi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;1796
2016-05-31;Mardi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;3589
2016-05-31;Mardi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;2070
2016-05-31;Mardi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;3773
2016-05-31;Mardi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;2237
2016-05-31;Mardi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;3978
2016-05-31;Mardi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;2337
2016-05-31;Mardi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;4141
2016-05-31;Mardi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;2513
2016-05-31;Mardi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;2014
2016-05-31;Mardi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;519
2016-05-31;Mardi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;2587
2016-05-31;Mardi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;785
