Date;JourDeLaSemaine;Genre;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-03;Mardi;H;Visiteur;2J;Touriste Français;All-FIMU;2635
2016-05-03;Mardi;H;Visiteur;3J;Résident ;All-FIMU;9609
2016-05-03;Mardi;H;Visiteur;3J;Touriste Français;All-FIMU;3480
2016-05-03;Mardi;H;Visiteur;4J;Résident ;All-FIMU;11248
2016-05-03;Mardi;H;Visiteur;4J;Touriste Français;All-FIMU;4628
2016-05-03;Mardi;H;Visiteur;5J;Résident ;All-FIMU;13415
2016-05-03;Mardi;H;Visiteur;5J;Touriste Français;All-FIMU;5548
2016-05-03;Mardi;H;Visiteur;6J;Résident ;All-FIMU;14896
2016-05-03;Mardi;H;Visiteur;6J;Touriste Français;All-FIMU;6279
2016-05-03;Mardi;H;Visiteur;7J;Résident ;All-FIMU;16188
2016-05-03;Mardi;H;Visiteur;7J;Touriste Français;All-FIMU;7056
2016-05-03;Mardi;H;Visiteur;8J;Résident ;All-FIMU;17320
2016-05-03;Mardi;H;Visiteur;8J;Touriste Français;All-FIMU;7524
2016-05-03;Mardi;H;Visiteur;9J;Résident ;All-FIMU;18115
2016-05-03;Mardi;H;Visiteur;9J;Touriste Français;All-FIMU;8023
2016-05-03;Mardi;H;Visiteur;10J;Résident ;All-FIMU;18563
2016-05-03;Mardi;H;Visiteur;10J;Touriste Français;All-FIMU;8493
2016-05-03;Mardi;H;Visiteur;11J;Résident ;All-FIMU;19328
2016-05-03;Mardi;H;Visiteur;11J;Touriste Français;All-FIMU;9161
2016-05-03;Mardi;H;Visiteur;12J;Résident ;All-FIMU;20401
2016-05-03;Mardi;H;Visiteur;12J;Touriste Français;All-FIMU;9944
2016-05-03;Mardi;H;Visiteur;13J;Résident ;All-FIMU;21187
2016-05-03;Mardi;H;Visiteur;13J;Touriste Français;All-FIMU;10557
2016-05-03;Mardi;H;Visiteur;14J;Résident ;All-FIMU;21187
2016-05-03;Mardi;H;Visiteur;14J;Touriste Français;All-FIMU;10557
2016-05-03;Mardi;NR;Visiteur;1J;Résident ;All-FIMU;387
2016-05-03;Mardi;NR;Visiteur;1J;Touriste Français;All-FIMU;85
2016-05-03;Mardi;NR;Visiteur;2J;Résident ;All-FIMU;556
2016-05-03;Mardi;NR;Visiteur;2J;Touriste Français;All-FIMU;119
2016-05-03;Mardi;NR;Visiteur;3J;Résident ;All-FIMU;586
2016-05-03;Mardi;NR;Visiteur;3J;Touriste Français;All-FIMU;178
2016-05-03;Mardi;NR;Visiteur;4J;Résident ;All-FIMU;675
2016-05-03;Mardi;NR;Visiteur;4J;Touriste Français;All-FIMU;199
2016-05-03;Mardi;NR;Visiteur;5J;Résident ;All-FIMU;804
2016-05-03;Mardi;NR;Visiteur;5J;Touriste Français;All-FIMU;234
2016-05-03;Mardi;NR;Visiteur;6J;Résident ;All-FIMU;864
2016-05-03;Mardi;NR;Visiteur;6J;Touriste Français;All-FIMU;305
2016-05-03;Mardi;NR;Visiteur;7J;Résident ;All-FIMU;973
2016-05-03;Mardi;NR;Visiteur;7J;Touriste Français;All-FIMU;346
2016-05-03;Mardi;NR;Visiteur;8J;Résident ;All-FIMU;1023
2016-05-03;Mardi;NR;Visiteur;8J;Touriste Français;All-FIMU;360
2016-05-03;Mardi;NR;Visiteur;9J;Résident ;All-FIMU;1073
2016-05-03;Mardi;NR;Visiteur;9J;Touriste Français;All-FIMU;381
2016-05-03;Mardi;NR;Visiteur;10J;Résident ;All-FIMU;1073
2016-05-03;Mardi;NR;Visiteur;10J;Touriste Français;All-FIMU;410
2016-05-03;Mardi;NR;Visiteur;11J;Résident ;All-FIMU;1093
2016-05-03;Mardi;NR;Visiteur;11J;Touriste Français;All-FIMU;423
2016-05-03;Mardi;NR;Visiteur;12J;Résident ;All-FIMU;1152
2016-05-03;Mardi;NR;Visiteur;12J;Touriste Français;All-FIMU;465
2016-05-03;Mardi;NR;Visiteur;13J;Résident ;All-FIMU;1212
2016-05-03;Mardi;NR;Visiteur;13J;Touriste Français;All-FIMU;506
2016-05-03;Mardi;NR;Visiteur;14J;Résident ;All-FIMU;1212
2016-05-03;Mardi;NR;Visiteur;14J;Touriste Français;All-FIMU;506
2016-05-04;Mercredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;13211
2016-05-04;Mercredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3626
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;19409
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;5758
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;22820
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;7008
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;24443
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;8494
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;27457
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;10525
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;31268
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12286
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;34074
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;13850
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;36301
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;15081
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;38191
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;16063
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;39685
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;16965
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;40501
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;17853
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;41903
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;19285
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;43922
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;20807
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;45336
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22068
2016-05-04;Mercredi;F;Visiteur;1J;Résident ;All-FIMU;7113
2016-05-04;Mercredi;F;Visiteur;1J;Touriste Français;All-FIMU;1781
2016-05-04;Mercredi;F;Visiteur;2J;Résident ;All-FIMU;10237
2016-05-04;Mercredi;F;Visiteur;2J;Touriste Français;All-FIMU;2730
2016-05-04;Mercredi;F;Visiteur;3J;Résident ;All-FIMU;11818
2016-05-04;Mercredi;F;Visiteur;3J;Touriste Français;All-FIMU;3310
2016-05-04;Mercredi;F;Visiteur;4J;Résident ;All-FIMU;12545
2016-05-04;Mercredi;F;Visiteur;4J;Touriste Français;All-FIMU;3919
2016-05-04;Mercredi;F;Visiteur;5J;Résident ;All-FIMU;14027
2016-05-04;Mercredi;F;Visiteur;5J;Touriste Français;All-FIMU;4826
2016-05-04;Mercredi;F;Visiteur;6J;Résident ;All-FIMU;15709
2016-05-04;Mercredi;F;Visiteur;6J;Touriste Français;All-FIMU;5652
2016-05-04;Mercredi;F;Visiteur;7J;Résident ;All-FIMU;17122
2016-05-04;Mercredi;F;Visiteur;7J;Touriste Français;All-FIMU;6445
2016-05-04;Mercredi;F;Visiteur;8J;Résident ;All-FIMU;18086
2016-05-04;Mercredi;F;Visiteur;8J;Touriste Français;All-FIMU;6895
2016-05-04;Mercredi;F;Visiteur;9J;Résident ;All-FIMU;18852
2016-05-04;Mercredi;F;Visiteur;9J;Touriste Français;All-FIMU;7401
2016-05-04;Mercredi;F;Visiteur;10J;Résident ;All-FIMU;19539
2016-05-04;Mercredi;F;Visiteur;10J;Touriste Français;All-FIMU;7809
2016-05-04;Mercredi;F;Visiteur;11J;Résident ;All-FIMU;19927
2016-05-04;Mercredi;F;Visiteur;11J;Touriste Français;All-FIMU;8196
2016-05-04;Mercredi;F;Visiteur;12J;Résident ;All-FIMU;20573
2016-05-04;Mercredi;F;Visiteur;12J;Touriste Français;All-FIMU;8945
2016-05-04;Mercredi;F;Visiteur;13J;Résident ;All-FIMU;21499
2016-05-04;Mercredi;F;Visiteur;13J;Touriste Français;All-FIMU;9640
2016-05-04;Mercredi;F;Visiteur;14J;Résident ;All-FIMU;22176
2016-05-04;Mercredi;F;Visiteur;14J;Touriste Français;All-FIMU;10261
2016-05-04;Mercredi;H;Visiteur;1J;Résident ;All-FIMU;5740
2016-05-04;Mercredi;H;Visiteur;1J;Touriste Français;All-FIMU;1745
2016-05-04;Mercredi;H;Visiteur;2J;Résident ;All-FIMU;8635
2016-05-04;Mercredi;H;Visiteur;2J;Touriste Français;All-FIMU;2879
2016-05-04;Mercredi;H;Visiteur;3J;Résident ;All-FIMU;10316
2016-05-04;Mercredi;H;Visiteur;3J;Touriste Français;All-FIMU;3529
2016-05-04;Mercredi;H;Visiteur;4J;Résident ;All-FIMU;11182
2016-05-04;Mercredi;H;Visiteur;4J;Touriste Français;All-FIMU;4354
2016-05-04;Mercredi;H;Visiteur;5J;Résident ;All-FIMU;12625
2016-05-04;Mercredi;H;Visiteur;5J;Touriste Français;All-FIMU;5456
2016-05-04;Mercredi;H;Visiteur;6J;Résident ;All-FIMU;14654
2016-05-04;Mercredi;H;Visiteur;6J;Touriste Français;All-FIMU;6357
2016-05-04;Mercredi;H;Visiteur;7J;Résident ;All-FIMU;16007
2016-05-04;Mercredi;H;Visiteur;7J;Touriste Français;All-FIMU;7064
2016-05-04;Mercredi;H;Visiteur;8J;Résident ;All-FIMU;17161
2016-05-04;Mercredi;H;Visiteur;8J;Touriste Français;All-FIMU;7803
2016-05-04;Mercredi;H;Visiteur;9J;Résident ;All-FIMU;18235
2016-05-04;Mercredi;H;Visiteur;9J;Touriste Français;All-FIMU;8273
2016-05-04;Mercredi;H;Visiteur;10J;Résident ;All-FIMU;19002
2016-05-04;Mercredi;H;Visiteur;10J;Touriste Français;All-FIMU;8745
2016-05-04;Mercredi;H;Visiteur;11J;Résident ;All-FIMU;19430
2016-05-04;Mercredi;H;Visiteur;11J;Touriste Français;All-FIMU;9218
2016-05-04;Mercredi;H;Visiteur;12J;Résident ;All-FIMU;20166
2016-05-04;Mercredi;H;Visiteur;12J;Touriste Français;All-FIMU;9887
2016-05-04;Mercredi;H;Visiteur;13J;Résident ;All-FIMU;21200
2016-05-04;Mercredi;H;Visiteur;13J;Touriste Français;All-FIMU;10672
2016-05-04;Mercredi;H;Visiteur;14J;Résident ;All-FIMU;21897
2016-05-04;Mercredi;H;Visiteur;14J;Touriste Français;All-FIMU;11271
2016-05-04;Mercredi;NR;Visiteur;1J;Résident ;All-FIMU;358
2016-05-04;Mercredi;NR;Visiteur;1J;Touriste Français;All-FIMU;100
2016-05-04;Mercredi;NR;Visiteur;2J;Résident ;All-FIMU;537
2016-05-04;Mercredi;NR;Visiteur;2J;Touriste Français;All-FIMU;149
2016-05-04;Mercredi;NR;Visiteur;3J;Résident ;All-FIMU;686
2016-05-04;Mercredi;NR;Visiteur;3J;Touriste Français;All-FIMU;169
2016-05-04;Mercredi;NR;Visiteur;4J;Résident ;All-FIMU;716
2016-05-04;Mercredi;NR;Visiteur;4J;Touriste Français;All-FIMU;221
2016-05-04;Mercredi;NR;Visiteur;5J;Résident ;All-FIMU;805
2016-05-04;Mercredi;NR;Visiteur;5J;Touriste Français;All-FIMU;243
2016-05-04;Mercredi;NR;Visiteur;6J;Résident ;All-FIMU;905
2016-05-04;Mercredi;NR;Visiteur;6J;Touriste Français;All-FIMU;277
2016-05-04;Mercredi;NR;Visiteur;7J;Résident ;All-FIMU;945
2016-05-04;Mercredi;NR;Visiteur;7J;Touriste Français;All-FIMU;341
2016-05-04;Mercredi;NR;Visiteur;8J;Résident ;All-FIMU;1054
2016-05-04;Mercredi;NR;Visiteur;8J;Touriste Français;All-FIMU;383
2016-05-04;Mercredi;NR;Visiteur;9J;Résident ;All-FIMU;1104
2016-05-04;Mercredi;NR;Visiteur;9J;Touriste Français;All-FIMU;389
2016-05-04;Mercredi;NR;Visiteur;10J;Résident ;All-FIMU;1144
2016-05-04;Mercredi;NR;Visiteur;10J;Touriste Français;All-FIMU;411
2016-05-04;Mercredi;NR;Visiteur;11J;Résident ;All-FIMU;1144
2016-05-04;Mercredi;NR;Visiteur;11J;Touriste Français;All-FIMU;439
2016-05-04;Mercredi;NR;Visiteur;12J;Résident ;All-FIMU;1164
2016-05-04;Mercredi;NR;Visiteur;12J;Touriste Français;All-FIMU;453
2016-05-04;Mercredi;NR;Visiteur;13J;Résident ;All-FIMU;1223
2016-05-04;Mercredi;NR;Visiteur;13J;Touriste Français;All-FIMU;495
2016-05-04;Mercredi;NR;Visiteur;14J;Résident ;All-FIMU;1263
2016-05-04;Mercredi;NR;Visiteur;14J;Touriste Français;All-FIMU;536
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Résident ;All-FIMU;9929
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3324
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Résident ;All-FIMU;17110
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;6042
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Résident ;All-FIMU;22538
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;8053
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Résident ;All-FIMU;25556
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;9269
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Résident ;All-FIMU;26971
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;10739
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Résident ;All-FIMU;29778
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12722
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Résident ;All-FIMU;33284
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;14430
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Résident ;All-FIMU;35945
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;15976
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Résident ;All-FIMU;38095
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;17211
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Résident ;All-FIMU;39928
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;18194
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Résident ;All-FIMU;41303
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;19078
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Résident ;All-FIMU;42059
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;19944
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Résident ;All-FIMU;43415
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;21355
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Résident ;All-FIMU;45337
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22856
2016-05-05;Jeudi;F;Visiteur;1J;Résident ;All-FIMU;5318
2016-05-05;Jeudi;F;Visiteur;1J;Touriste Français;All-FIMU;1537
2016-05-05;Jeudi;F;Visiteur;2J;Résident ;All-FIMU;9063
2016-05-05;Jeudi;F;Visiteur;2J;Touriste Français;All-FIMU;2956
2016-05-05;Jeudi;F;Visiteur;3J;Résident ;All-FIMU;11802
2016-05-05;Jeudi;F;Visiteur;3J;Touriste Français;All-FIMU;3858
2016-05-05;Jeudi;F;Visiteur;4J;Résident ;All-FIMU;13216
2016-05-05;Jeudi;F;Visiteur;4J;Touriste Français;All-FIMU;4424
2016-05-05;Jeudi;F;Visiteur;5J;Résident ;All-FIMU;13824
2016-05-05;Jeudi;F;Visiteur;5J;Touriste Français;All-FIMU;5032
2016-05-05;Jeudi;F;Visiteur;6J;Résident ;All-FIMU;15178
2016-05-05;Jeudi;F;Visiteur;6J;Touriste Français;All-FIMU;5926
2016-05-05;Jeudi;F;Visiteur;7J;Résident ;All-FIMU;16702
2016-05-05;Jeudi;F;Visiteur;7J;Touriste Français;All-FIMU;6714
2016-05-05;Jeudi;F;Visiteur;8J;Résident ;All-FIMU;18027
2016-05-05;Jeudi;F;Visiteur;8J;Touriste Français;All-FIMU;7495
2016-05-05;Jeudi;F;Visiteur;9J;Résident ;All-FIMU;18973
2016-05-05;Jeudi;F;Visiteur;9J;Touriste Français;All-FIMU;7946
2016-05-05;Jeudi;F;Visiteur;10J;Résident ;All-FIMU;19740
2016-05-05;Jeudi;F;Visiteur;10J;Touriste Français;All-FIMU;8452
2016-05-05;Jeudi;F;Visiteur;11J;Résident ;All-FIMU;20338
2016-05-05;Jeudi;F;Visiteur;11J;Touriste Français;All-FIMU;8848
2016-05-05;Jeudi;F;Visiteur;12J;Résident ;All-FIMU;20696
2016-05-05;Jeudi;F;Visiteur;12J;Touriste Français;All-FIMU;9227
2016-05-05;Jeudi;F;Visiteur;13J;Résident ;All-FIMU;21334
2016-05-05;Jeudi;F;Visiteur;13J;Touriste Français;All-FIMU;9966
2016-05-05;Jeudi;F;Visiteur;14J;Résident ;All-FIMU;22220
2016-05-05;Jeudi;F;Visiteur;14J;Touriste Français;All-FIMU;10654
2016-05-05;Jeudi;H;Visiteur;1J;Résident ;All-FIMU;4402
2016-05-05;Jeudi;H;Visiteur;1J;Touriste Français;All-FIMU;1714
2016-05-05;Jeudi;H;Visiteur;2J;Résident ;All-FIMU;7609
2016-05-05;Jeudi;H;Visiteur;2J;Touriste Français;All-FIMU;2949
2016-05-05;Jeudi;H;Visiteur;3J;Résident ;All-FIMU;10149
2016-05-05;Jeudi;H;Visiteur;3J;Touriste Français;All-FIMU;4009
2016-05-05;Jeudi;H;Visiteur;4J;Résident ;All-FIMU;11623
2016-05-05;Jeudi;H;Visiteur;4J;Touriste Français;All-FIMU;4638
2016-05-05;Jeudi;H;Visiteur;5J;Résident ;All-FIMU;12410
2016-05-05;Jeudi;H;Visiteur;5J;Touriste Français;All-FIMU;5449
2016-05-05;Jeudi;H;Visiteur;6J;Résident ;All-FIMU;13774
2016-05-05;Jeudi;H;Visiteur;6J;Touriste Français;All-FIMU;6516
2016-05-05;Jeudi;H;Visiteur;7J;Résident ;All-FIMU;15656
2016-05-05;Jeudi;H;Visiteur;7J;Touriste Français;All-FIMU;7402
2016-05-05;Jeudi;H;Visiteur;8J;Résident ;All-FIMU;16952
2016-05-05;Jeudi;H;Visiteur;8J;Touriste Français;All-FIMU;8110
2016-05-05;Jeudi;H;Visiteur;9J;Résident ;All-FIMU;18047
2016-05-05;Jeudi;H;Visiteur;9J;Touriste Français;All-FIMU;8852
2016-05-05;Jeudi;H;Visiteur;10J;Résident ;All-FIMU;19063
2016-05-05;Jeudi;H;Visiteur;10J;Touriste Français;All-FIMU;9322
2016-05-05;Jeudi;H;Visiteur;11J;Résident ;All-FIMU;19800
2016-05-05;Jeudi;H;Visiteur;11J;Touriste Français;All-FIMU;9789
2016-05-05;Jeudi;H;Visiteur;12J;Résident ;All-FIMU;20198
2016-05-05;Jeudi;H;Visiteur;12J;Touriste Français;All-FIMU;10247
2016-05-05;Jeudi;H;Visiteur;13J;Résident ;All-FIMU;20896
2016-05-05;Jeudi;H;Visiteur;13J;Touriste Français;All-FIMU;10905
2016-05-05;Jeudi;H;Visiteur;14J;Résident ;All-FIMU;21882
2016-05-05;Jeudi;H;Visiteur;14J;Touriste Français;All-FIMU;11684
2016-05-05;Jeudi;NR;Visiteur;1J;Résident ;All-FIMU;209
2016-05-05;Jeudi;NR;Visiteur;1J;Touriste Français;All-FIMU;73
2016-05-05;Jeudi;NR;Visiteur;2J;Résident ;All-FIMU;438
2016-05-05;Jeudi;NR;Visiteur;2J;Touriste Français;All-FIMU;137
2016-05-05;Jeudi;NR;Visiteur;3J;Résident ;All-FIMU;587
2016-05-05;Jeudi;NR;Visiteur;3J;Touriste Français;All-FIMU;186
2016-05-05;Jeudi;NR;Visiteur;4J;Résident ;All-FIMU;717
2016-05-05;Jeudi;NR;Visiteur;4J;Touriste Français;All-FIMU;207
2016-05-05;Jeudi;NR;Visiteur;5J;Résident ;All-FIMU;737
2016-05-05;Jeudi;NR;Visiteur;5J;Touriste Français;All-FIMU;258
2016-05-05;Jeudi;NR;Visiteur;6J;Résident ;All-FIMU;826
2016-05-05;Jeudi;NR;Visiteur;6J;Touriste Français;All-FIMU;280
2016-05-05;Jeudi;NR;Visiteur;7J;Résident ;All-FIMU;926
2016-05-05;Jeudi;NR;Visiteur;7J;Touriste Français;All-FIMU;314
2016-05-05;Jeudi;NR;Visiteur;8J;Résident ;All-FIMU;966
2016-05-05;Jeudi;NR;Visiteur;8J;Touriste Français;All-FIMU;371
2016-05-05;Jeudi;NR;Visiteur;9J;Résident ;All-FIMU;1075
2016-05-05;Jeudi;NR;Visiteur;9J;Touriste Français;All-FIMU;413
2016-05-05;Jeudi;NR;Visiteur;10J;Résident ;All-FIMU;1125
2016-05-05;Jeudi;NR;Visiteur;10J;Touriste Français;All-FIMU;420
2016-05-05;Jeudi;NR;Visiteur;11J;Résident ;All-FIMU;1165
2016-05-05;Jeudi;NR;Visiteur;11J;Touriste Français;All-FIMU;441
2016-05-05;Jeudi;NR;Visiteur;12J;Résident ;All-FIMU;1165
2016-05-05;Jeudi;NR;Visiteur;12J;Touriste Français;All-FIMU;470
2016-05-05;Jeudi;NR;Visiteur;13J;Résident ;All-FIMU;1185
2016-05-05;Jeudi;NR;Visiteur;13J;Touriste Français;All-FIMU;484
2016-05-05;Jeudi;NR;Visiteur;14J;Résident ;All-FIMU;1235
2016-05-05;Jeudi;NR;Visiteur;14J;Touriste Français;All-FIMU;518
2016-05-06;Vendredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;12751
2016-05-06;Vendredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;4169
2016-05-06;Vendredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;16700
2016-05-06;Vendredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;6343
2016-05-06;Vendredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;22025
2016-05-06;Vendredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;8711
2016-05-06;Vendredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;26731
2016-05-06;Vendredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;10588
2016-05-06;Vendredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;29344
2016-05-06;Vendredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;11755
2016-05-06;Vendredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;30550
2016-05-06;Vendredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;13165
2016-05-06;Vendredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;32994
2016-05-06;Vendredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;15085
2016-05-06;Vendredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;36125
2016-05-06;Vendredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;16730
2016-05-06;Vendredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;38608
2016-05-06;Vendredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;18230
2016-05-06;Vendredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;40581
2016-05-06;Vendredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;19453
2016-05-06;Vendredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;42336
2016-05-06;Vendredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;20425
2016-05-06;Vendredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;43584
2016-05-06;Vendredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;21299
2016-05-06;Vendredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;44242
2016-05-06;Vendredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;22161
2016-05-06;Vendredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;45487
2016-05-06;Vendredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;23514
2016-05-06;Vendredi;F;Visiteur;1J;Résident ;All-FIMU;6770
2016-05-06;Vendredi;F;Visiteur;1J;Touriste Français;All-FIMU;2002
2016-05-06;Vendredi;F;Visiteur;2J;Résident ;All-FIMU;8724
2016-05-06;Vendredi;F;Visiteur;2J;Touriste Français;All-FIMU;3013
2016-05-06;Vendredi;F;Visiteur;3J;Résident ;All-FIMU;11546
2016-05-06;Vendredi;F;Visiteur;3J;Touriste Français;All-FIMU;4231
2016-05-06;Vendredi;F;Visiteur;4J;Résident ;All-FIMU;13939
2016-05-06;Vendredi;F;Visiteur;4J;Touriste Français;All-FIMU;5087
2016-05-06;Vendredi;F;Visiteur;5J;Résident ;All-FIMU;15166
2016-05-06;Vendredi;F;Visiteur;5J;Touriste Français;All-FIMU;5632
2016-05-06;Vendredi;F;Visiteur;6J;Résident ;All-FIMU;15684
2016-05-06;Vendredi;F;Visiteur;6J;Touriste Français;All-FIMU;6196
2016-05-06;Vendredi;F;Visiteur;7J;Résident ;All-FIMU;16841
2016-05-06;Vendredi;F;Visiteur;7J;Touriste Français;All-FIMU;7070
2016-05-06;Vendredi;F;Visiteur;8J;Résident ;All-FIMU;18187
2016-05-06;Vendredi;F;Visiteur;8J;Touriste Français;All-FIMU;7819
2016-05-06;Vendredi;F;Visiteur;9J;Résident ;All-FIMU;19384
2016-05-06;Vendredi;F;Visiteur;9J;Touriste Français;All-FIMU;8573
2016-05-06;Vendredi;F;Visiteur;10J;Résident ;All-FIMU;20251
2016-05-06;Vendredi;F;Visiteur;10J;Touriste Français;All-FIMU;9018
2016-05-06;Vendredi;F;Visiteur;11J;Résident ;All-FIMU;20989
2016-05-06;Vendredi;F;Visiteur;11J;Touriste Français;All-FIMU;9526
2016-05-06;Vendredi;F;Visiteur;12J;Résident ;All-FIMU;21518
2016-05-06;Vendredi;F;Visiteur;12J;Touriste Français;All-FIMU;9917
2016-05-06;Vendredi;F;Visiteur;13J;Résident ;All-FIMU;21837
2016-05-06;Vendredi;F;Visiteur;13J;Touriste Français;All-FIMU;10290
2016-05-06;Vendredi;F;Visiteur;14J;Résident ;All-FIMU;22385
2016-05-06;Vendredi;F;Visiteur;14J;Touriste Français;All-FIMU;10985
2016-05-06;Vendredi;H;Visiteur;1J;Résident ;All-FIMU;5613
2016-05-06;Vendredi;H;Visiteur;1J;Touriste Français;All-FIMU;2096
2016-05-06;Vendredi;H;Visiteur;2J;Résident ;All-FIMU;7528
2016-05-06;Vendredi;H;Visiteur;2J;Touriste Français;All-FIMU;3208
2016-05-06;Vendredi;H;Visiteur;3J;Résident ;All-FIMU;9871
2016-05-06;Vendredi;H;Visiteur;3J;Touriste Français;All-FIMU;4302
2016-05-06;Vendredi;H;Visiteur;4J;Résident ;All-FIMU;12085
