Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-06-03;Vendredi;urbain familial aise;CSP+;Visiteur;12J;Touriste Français;All-FIMU;509
2016-06-03;Vendredi;urbain familial aise;CSP+;Visiteur;13J;Touriste Français;All-FIMU;524
2016-06-03;Vendredi;urbain familial aise;CSP+;Visiteur;14J;Touriste Français;All-FIMU;553
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;1J;Résident ;All-FIMU;11538
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3930
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;2J;Résident ;All-FIMU;19005
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;6760
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;3J;Résident ;All-FIMU;23212
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;8602
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;4J;Résident ;All-FIMU;26809
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;10086
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;5J;Résident ;All-FIMU;29401
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;11176
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;6J;Résident ;All-FIMU;31274
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12094
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;7J;Résident ;All-FIMU;32483
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;13237
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;8J;Résident ;All-FIMU;35125
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;15686
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;9J;Résident ;All-FIMU;38004
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;17199
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;10J;Résident ;All-FIMU;40259
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;18523
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;11J;Résident ;All-FIMU;42408
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;19476
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;12J;Résident ;All-FIMU;43975
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;20569
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;13J;Résident ;All-FIMU;45090
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;21418
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;14J;Résident ;All-FIMU;45800
2016-06-04;Samedi;CUMUL;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22005
2016-06-04;Samedi;NR;NR;Visiteur;1J;Résident ;All-FIMU;348
2016-06-04;Samedi;NR;NR;Visiteur;1J;Touriste Français;All-FIMU;72
2016-06-04;Samedi;NR;NR;Visiteur;2J;Résident ;All-FIMU;471
2016-06-04;Samedi;NR;NR;Visiteur;2J;Touriste Français;All-FIMU;107
2016-06-04;Samedi;NR;NR;Visiteur;3J;Résident ;All-FIMU;512
2016-06-04;Samedi;NR;NR;Visiteur;3J;Touriste Français;All-FIMU;114
2016-06-04;Samedi;NR;NR;Visiteur;4J;Résident ;All-FIMU;532
2016-06-04;Samedi;NR;NR;Visiteur;4J;Touriste Français;All-FIMU;121
2016-06-04;Samedi;NR;NR;Visiteur;5J;Résident ;All-FIMU;563
2016-06-04;Samedi;NR;NR;Visiteur;5J;Touriste Français;All-FIMU;143
2016-06-04;Samedi;NR;NR;Visiteur;6J;Résident ;All-FIMU;583
2016-06-04;Samedi;NR;NR;Visiteur;6J;Touriste Français;All-FIMU;157
2016-06-04;Samedi;NR;NR;Visiteur;7J;Résident ;All-FIMU;604
2016-06-04;Samedi;NR;NR;Visiteur;7J;Touriste Français;All-FIMU;173
2016-06-04;Samedi;NR;NR;Visiteur;8J;Résident ;All-FIMU;614
2016-06-04;Samedi;NR;NR;Visiteur;8J;Touriste Français;All-FIMU;210
2016-06-04;Samedi;NR;NR;Visiteur;9J;Résident ;All-FIMU;645
2016-06-04;Samedi;NR;NR;Visiteur;9J;Touriste Français;All-FIMU;225
2016-06-04;Samedi;NR;NR;Visiteur;10J;Résident ;All-FIMU;665
2016-06-04;Samedi;NR;NR;Visiteur;10J;Touriste Français;All-FIMU;239
2016-06-04;Samedi;NR;NR;Visiteur;11J;Résident ;All-FIMU;686
2016-06-04;Samedi;NR;NR;Visiteur;11J;Touriste Français;All-FIMU;239
2016-06-04;Samedi;NR;NR;Visiteur;12J;Résident ;All-FIMU;696
2016-06-04;Samedi;NR;NR;Visiteur;12J;Touriste Français;All-FIMU;254
2016-06-04;Samedi;NR;NR;Visiteur;13J;Résident ;All-FIMU;716
2016-06-04;Samedi;NR;NR;Visiteur;13J;Touriste Français;All-FIMU;254
2016-06-04;Samedi;NR;NR;Visiteur;14J;Résident ;All-FIMU;737
2016-06-04;Samedi;NR;NR;Visiteur;14J;Touriste Français;All-FIMU;254
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;1J;Résident ;All-FIMU;809
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;1J;Touriste Français;All-FIMU;440
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;2J;Résident ;All-FIMU;1976
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;2J;Touriste Français;All-FIMU;843
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;3J;Résident ;All-FIMU;2785
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;3J;Touriste Français;All-FIMU;1170
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;4J;Résident ;All-FIMU;3349
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;4J;Touriste Français;All-FIMU;1404
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;5J;Résident ;All-FIMU;3861
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;5J;Touriste Français;All-FIMU;1510
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;6J;Résident ;All-FIMU;4086
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;6J;Touriste Français;All-FIMU;1636
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;7J;Résident ;All-FIMU;4260
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;7J;Touriste Français;All-FIMU;1756
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;8J;Résident ;All-FIMU;4598
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;8J;Touriste Français;All-FIMU;2104
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;9J;Résident ;All-FIMU;4977
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;9J;Touriste Français;All-FIMU;2403
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;10J;Résident ;All-FIMU;5326
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;10J;Touriste Français;All-FIMU;2567
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;11J;Résident ;All-FIMU;5735
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;11J;Touriste Français;All-FIMU;2728
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;12J;Résident ;All-FIMU;6073
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;12J;Touriste Français;All-FIMU;2963
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;13J;Résident ;All-FIMU;6206
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;13J;Touriste Français;All-FIMU;3063
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;14J;Résident ;All-FIMU;6288
2016-06-04;Samedi;pavillonnaire familial aise;CSP+;Visiteur;14J;Touriste Français;All-FIMU;3143
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;1J;Résident ;All-FIMU;1413
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;613
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;2J;Résident ;All-FIMU;2673
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;1001
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;3J;Résident ;All-FIMU;3461
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;1263
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;4J;Résident ;All-FIMU;4250
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;1447
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;5J;Résident ;All-FIMU;4752
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;1703
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;6J;Résident ;All-FIMU;5182
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;1873
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;7J;Résident ;All-FIMU;5377
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;2038
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;8J;Résident ;All-FIMU;5950
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;2430
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;9J;Résident ;All-FIMU;6616
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;2629
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;10J;Résident ;All-FIMU;7108
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;2828
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;11J;Résident ;All-FIMU;7599
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;2945
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;12J;Résident ;All-FIMU;8009
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;3072
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;13J;Résident ;All-FIMU;8245
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;3179
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;14J;Résident ;All-FIMU;8419
2016-06-04;Samedi;periurbain en croissance;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;3259
2016-06-04;Samedi;populaire;Populaire;Visiteur;1J;Résident ;All-FIMU;1085
2016-06-04;Samedi;populaire;Populaire;Visiteur;1J;Touriste Français;All-FIMU;339
2016-06-04;Samedi;populaire;Populaire;Visiteur;2J;Résident ;All-FIMU;2212
2016-06-04;Samedi;populaire;Populaire;Visiteur;2J;Touriste Français;All-FIMU;514
2016-06-04;Samedi;populaire;Populaire;Visiteur;3J;Résident ;All-FIMU;2744
2016-06-04;Samedi;populaire;Populaire;Visiteur;3J;Touriste Français;All-FIMU;699
2016-06-04;Samedi;populaire;Populaire;Visiteur;4J;Résident ;All-FIMU;3277
2016-06-04;Samedi;populaire;Populaire;Visiteur;4J;Touriste Français;All-FIMU;781
2016-06-04;Samedi;populaire;Populaire;Visiteur;5J;Résident ;All-FIMU;3564
2016-06-04;Samedi;populaire;Populaire;Visiteur;5J;Touriste Français;All-FIMU;823
2016-06-04;Samedi;populaire;Populaire;Visiteur;6J;Résident ;All-FIMU;3840
2016-06-04;Samedi;populaire;Populaire;Visiteur;6J;Touriste Français;All-FIMU;875
2016-06-04;Samedi;populaire;Populaire;Visiteur;7J;Résident ;All-FIMU;3963
2016-06-04;Samedi;populaire;Populaire;Visiteur;7J;Touriste Français;All-FIMU;976
2016-06-04;Samedi;populaire;Populaire;Visiteur;8J;Résident ;All-FIMU;4434
2016-06-04;Samedi;populaire;Populaire;Visiteur;8J;Touriste Français;All-FIMU;1240
2016-06-04;Samedi;populaire;Populaire;Visiteur;9J;Résident ;All-FIMU;4895
2016-06-04;Samedi;populaire;Populaire;Visiteur;9J;Touriste Français;All-FIMU;1350
2016-06-04;Samedi;populaire;Populaire;Visiteur;10J;Résident ;All-FIMU;5254
2016-06-04;Samedi;populaire;Populaire;Visiteur;10J;Touriste Français;All-FIMU;1457
2016-06-04;Samedi;populaire;Populaire;Visiteur;11J;Résident ;All-FIMU;5582
2016-06-04;Samedi;populaire;Populaire;Visiteur;11J;Touriste Français;All-FIMU;1509
2016-06-04;Samedi;populaire;Populaire;Visiteur;12J;Résident ;All-FIMU;5715
2016-06-04;Samedi;populaire;Populaire;Visiteur;12J;Touriste Français;All-FIMU;1597
2016-06-04;Samedi;populaire;Populaire;Visiteur;13J;Résident ;All-FIMU;5899
2016-06-04;Samedi;populaire;Populaire;Visiteur;13J;Touriste Français;All-FIMU;1677
2016-06-04;Samedi;populaire;Populaire;Visiteur;14J;Résident ;All-FIMU;6002
2016-06-04;Samedi;populaire;Populaire;Visiteur;14J;Touriste Français;All-FIMU;1742
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;28
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;64
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;64
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;86
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;85
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;100
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;115
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;137
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;159
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;188
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;188
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;203
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;217
2016-06-04;Samedi;residence secondaire;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;225
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;1J;Résident ;All-FIMU;419
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;1J;Touriste Français;All-FIMU;375
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;2J;Résident ;All-FIMU;972
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;2J;Touriste Français;All-FIMU;736
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;3J;Résident ;All-FIMU;1218
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;3J;Touriste Français;All-FIMU;849
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;4J;Résident ;All-FIMU;1464
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;4J;Touriste Français;All-FIMU;989
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;5J;Résident ;All-FIMU;1556
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;5J;Touriste Français;All-FIMU;1116
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;6J;Résident ;All-FIMU;1669
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;6J;Touriste Français;All-FIMU;1205
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;7J;Résident ;All-FIMU;1782
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;7J;Touriste Français;All-FIMU;1286
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;8J;Résident ;All-FIMU;1966
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;8J;Touriste Français;All-FIMU;1567
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;9J;Résident ;All-FIMU;2191
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;9J;Touriste Français;All-FIMU;1677
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;10J;Résident ;All-FIMU;2304
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;10J;Touriste Français;All-FIMU;1762
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;11J;Résident ;All-FIMU;2509
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;11J;Touriste Français;All-FIMU;1886
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;12J;Résident ;All-FIMU;2632
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;12J;Touriste Français;All-FIMU;1960
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;13J;Résident ;All-FIMU;2703
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;13J;Touriste Français;All-FIMU;2054
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;14J;Résident ;All-FIMU;2734
2016-06-04;Samedi;rural dynamique;CSP+;Visiteur;14J;Touriste Français;All-FIMU;2105
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;1J;Résident ;All-FIMU;225
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;1J;Touriste Français;All-FIMU;881
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;2J;Résident ;All-FIMU;553
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;2J;Touriste Français;All-FIMU;1709
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;3J;Résident ;All-FIMU;655
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;3J;Touriste Français;All-FIMU;2262
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;4J;Résident ;All-FIMU;768
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;4J;Touriste Français;All-FIMU;2644
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;5J;Résident ;All-FIMU;798
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;5J;Touriste Français;All-FIMU;2892
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;6J;Résident ;All-FIMU;880
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;6J;Touriste Français;All-FIMU;3129
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;7J;Résident ;All-FIMU;921
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;7J;Touriste Français;All-FIMU;3369
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;8J;Résident ;All-FIMU;1034
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;8J;Touriste Français;All-FIMU;3808
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;9J;Résident ;All-FIMU;1147
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;9J;Touriste Français;All-FIMU;4226
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;10J;Résident ;All-FIMU;1270
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;10J;Touriste Français;All-FIMU;4604
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;11J;Résident ;All-FIMU;1311
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;11J;Touriste Français;All-FIMU;4817
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;12J;Résident ;All-FIMU;1341
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;12J;Touriste Français;All-FIMU;5083
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;13J;Résident ;All-FIMU;1382
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;13J;Touriste Français;All-FIMU;5336
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;14J;Résident ;All-FIMU;1382
2016-06-04;Samedi;rural ouvrier;Populaire;Visiteur;14J;Touriste Français;All-FIMU;5524
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;1J;Résident ;All-FIMU;317
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;1J;Touriste Français;All-FIMU;274
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;2J;Résident ;All-FIMU;768
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;2J;Touriste Français;All-FIMU;429
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;3J;Résident ;All-FIMU;1054
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;3J;Touriste Français;All-FIMU;549
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;4J;Résident ;All-FIMU;1208
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;4J;Touriste Français;All-FIMU;616
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;5J;Résident ;All-FIMU;1454
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;5J;Touriste Français;All-FIMU;701
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;6J;Résident ;All-FIMU;1649
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;6J;Touriste Français;All-FIMU;760
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;7J;Résident ;All-FIMU;1751
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;7J;Touriste Français;All-FIMU;838
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;8J;Résident ;All-FIMU;1956
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;8J;Touriste Français;All-FIMU;950
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;9J;Résident ;All-FIMU;2212
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;9J;Touriste Français;All-FIMU;1045
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;10J;Résident ;All-FIMU;2396
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;10J;Touriste Français;All-FIMU;1153
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;11J;Résident ;All-FIMU;2570
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;11J;Touriste Français;All-FIMU;1211
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;12J;Résident ;All-FIMU;2734
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;12J;Touriste Français;All-FIMU;1263
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;13J;Résident ;All-FIMU;2867
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;13J;Touriste Français;All-FIMU;1335
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;14J;Résident ;All-FIMU;2929
2016-06-04;Samedi;rural traditionnel;Populaire;Visiteur;14J;Touriste Français;All-FIMU;1371
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;1J;Résident ;All-FIMU;3113
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;491
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;2J;Résident ;All-FIMU;4301
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;765
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;3J;Résident ;All-FIMU;4926
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;956
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;4J;Résident ;All-FIMU;5489
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;1182
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;5J;Résident ;All-FIMU;6002
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;1331
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;6J;Résident ;All-FIMU;6247
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;1399
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;7J;Résident ;All-FIMU;6462
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;1568
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;8J;Résident ;All-FIMU;6841
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;1893
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;9J;Résident ;All-FIMU;7241
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;2055
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;10J;Résident ;All-FIMU;7538
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;2153
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;11J;Résident ;All-FIMU;7773
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;2256
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;12J;Résident ;All-FIMU;7937
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;2382
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;13J;Résident ;All-FIMU;8070
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;2453
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;14J;Résident ;All-FIMU;8163
2016-06-04;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;2489
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;1J;Résident ;All-FIMU;952
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;1J;Touriste Français;All-FIMU;194
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;2J;Résident ;All-FIMU;1648
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;2J;Touriste Français;All-FIMU;264
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;3J;Résident ;All-FIMU;2058
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;3J;Touriste Français;All-FIMU;299
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;4J;Résident ;All-FIMU;2345
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;4J;Touriste Français;All-FIMU;358
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;5J;Résident ;All-FIMU;2611
2016-06-04;Samedi;urbain defavorise;Populaire;Visiteur;5J;Touriste Français;All-FIMU;393
